id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag,result
1010051,P#od#kxw#HFfX#yDcUr#MITutR#YWVQvNq#maSsAiELOZpzbBGJCjghlnKe,130.000000,2114.000000,37.000000,0.708333,1,"
minimal: 0 / states: 114 / duration: 0.000118s
history:
/T6-T5-1 /T6-F3-1 /T2-T3-1 /T1-T4-1 /T0-T5-1 /T1-T5-1 /D:1     /W-T0-1  /D:1     /W-F1-1  
/D:3     /W-F0-1  /D:1     /W-T3-1  /D:2     /W-T0-1  /T3-T0-3 /T4-T3-2 /T4-T6-1 /D:1     
/W-F3-1  /T5-T4-1 /T5-F3-1 /T4-T5-2 /D:1     /W-T1-1  /D:1     /W-T3-1  /D:2     /W-F1-1  
/D:1     /W-F0-1  /D:1     /W-T6-1  /T3-T6-4 /T5-T3-4 /D:2     /W-F0-1  /T4-F0-1 /T4-T1-1 
/D:1     /W-T2-1  /T6-T2-7 /T6-F3-1 /D:4     /W-F2-1  /T3-F2-1 /T2-F2-1 /T3-F1-1 /T2-F1-1 
/T3-F2-1 /T2-F2-1 /T3-F3-1 /D:2     /W-F1-1  /T2-F1-1 /R       /D:1     /W-F3-1  /D:1     
/W-F2-1  /T5-F2-1 /T5-F2-1 /T5-F3-1 /T2-T5-2 /T2-F2-1 /T5-T2-3 /D:1     /W-F0-1  /T3-F0-1 
/T2-F0-1 /T2-F3-1 /T6-F3-1 /T6-F3-1 /T2-T6-3 /T3-F0-1 /T6-F0-1 /T0-T2-2 /T0-F3-1 /T2-T0-3 
/T6-T5-3 /D:1     /W-T2-1  /D:1     /W-F0-1  /D:1     /W-F1-1  /D:1     /W-F1-1  /T0-F1-1 
/T0-F2-1 /T5-F1-1 /T0-F1-1 /T5-F2-1 /T1-F2-1 /T2-F2-1 /T5-F3-1 /T1-F3-1 /D:1     /W-F1-1  
/D:1     /W-F0-1  /T0-F0-1 /T0-F1-1 /T5-F0-1 
"
1010086,z#lW#bJB#KyLn#fMCFT#jwiPNS#gUYqchr#kRdEsGvpDaoIAteOumVxHXZQ,183.500000,2880.000000,42.000000,0.617021,1,"
minimal: 0 / states: 121 / duration: 0.000124s
history:
/T3-F2-1 /T6-T5-1 /D:1     /W-T3-1  /D:2     /W-T5-1  /D:2     /W-T4-1  /D:1     /W-T6-1  
/T5-T6-3 /T5-F3-1 /T2-T5-1 /T2-T3-1 /D:1     /W-T1-1  /T6-T1-5 /D:1     /W-T1-1  /T2-T1-1 
/D:2     /W-F1-1  /T1-F1-1 /T6-F1-1 /T5-T6-2 /T5-T3-1 /D:1     /W-F2-1  /T1-F2-1 /T1-F1-1 
/D:2     /W-F0-1  /T6-F0-1 /D:2     /W-T4-1  /T6-T4-2 /T6-T0-1 /W-T6-1  /D:1     /W-F3-1  
/T4-F3-1 /T4-F2-1 /T1-F2-1 /T4-F1-1 /T4-F2-1 /T6-F2-1 /D:1     /W-T3-1  /T4-T3-1 /T4-T3-1 
/T4-F0-1 /T4-T2-1 /T4-F1-1 /D:1     /W-T4-1  /T3-T4-7 /D:1     /W-T5-1  /D:1     /W-T0-1  
/T1-T0-5 /T1-T2-1 /D:1     /W-T5-1  /T4-T5-2 /T4-F2-1 /D:1     /W-T3-1  /T5-T3-5 /W-T5-1  
/W-F0-1  /T6-T5-1 /T6-F1-1 /W-F0-1  /T3-F0-1 /T0-T5-2 /T0-F1-1 /T0-F2-1 /T4-F1-1 /T3-T4-3 
/T3-F2-1 /T5-T0-4 /T5-F1-1 /T4-T3-4 /T4-F1-1 /T2-F1-1 /D:1     /W-T1-1  /T3-T1-6 /T0-T3-5 
/T0-F2-1 /T1-T4-5 /T1-F2-1 /T0-T2-1 /T0-F2-1 /T4-T1-6 /T4-F1-1 /T3-T2-6 /D:1     /W-F3-1  
/W-F3-1  /T2-F3-1 /T1-F3-1 /T2-F0-1 /T1-F0-1 /T2-F3-1 /T1-F3-1 /T2-F0-1 /T1-F0-1 /T2-F3-1 
/T1-F3-1 /T2-F0-1 /T1-F0-1 /T2-F3-1 /T1-F3-1 /T2-F0-1 
"
1010088,M#Nm#LBl#JHtK#iGrbU#gcWyzd#CEFanVf#YxIhqZATjSQsvpwekOouXRDP,111.000000,1212.000000,37.000000,0.700000,1,"
minimal: 0 / states: 121 / duration: 0.000119s
history:
/T3-T2-1 /T6-T3-1 /T2-T0-2 /T3-T4-2 /T3-T6-1 /T6-T3-2 /T6-F2-1 /T6-F1-1 /D:7     /W-F0-1  
/T2-F0-1 /T2-T1-1 /T1-T2-2 /T1-F3-1 /W-T1-1  /D:1     /W-T3-1  /T6-T3-1 /T5-T6-1 /T6-T4-2 
/T6-T4-1 /T5-T6-1 /T5-T1-1 /T5-T0-1 /T4-F0-1 /D:5     /W-T0-1  /T4-T0-5 /T4-F1-1 /T5-F1-1 
/T0-F1-1 /W-T5-1  /W-T0-1  /D:1     /W-T0-1  /D:2     /W-F1-1  /D:1     /W-T1-1  /W-T1-1  
/D:1     /W-F3-1  /D:1     /W-F2-1  /T0-F2-1 /D:2     /W-T2-1  /T3-T2-5 /D:1     /W-T2-1  
/D:1     /W-F0-1  /T0-T4-1 /T0-F0-1 /T4-T0-2 /T2-T5-1 /T2-F0-1 /T4-F0-1 /W-T4-1  /T2-T4-1 
/T2-F0-1 /T4-T1-3 /D:1     /W-F3-1  /T0-F3-1 /T5-F3-1 /W-F3-1  /T1-F3-1 /T5-T1-2 /R       
/D:1     /W-T6-1  /D:1     /W-T6-1  /D:1     /W-F0-1  /D:2     /W-F2-1  /T0-F2-1 /T0-F1-1 
/T1-F2-1 /T0-F2-1 /T0-F3-1 /T1-F1-1 /T1-F2-1 /T2-F3-1 /W-F1-1  /T0-F2-1 /T0-F3-1 /T1-F1-1 
/T1-F2-1 /T2-F0-1 /T2-F3-1 /T0-F0-1 /T2-F0-1 /T6-F2-1 /T6-F3-1 /T0-T6-1 /T0-F0-1 /T1-T2-2 
/T1-F3-1 /D:1     /W-F1-1  /T2-F1-1 /T2-F2-1 /T6-F1-1 /T2-F1-1 /T6-F2-1 
"
1010090,q#KO#maN#QYDU#pTVrE#LwdZyj#WMAkoIn#FGtBzhCvbXclPJHxeSiRufgs,107.500000,889.000000,31.000000,0.753846,1,"
minimal: 0 / states: 109 / duration: 0.000104s
history:
/T2-F3-1 /T1-F3-1 /T2-F1-1 /T6-F2-1 /T5-T1-1 /T6-T1-1 /T6-F2-1 /T5-T2-1 /T3-T1-1 /T6-T2-1 
/T6-F0-1 /D:2     /W-T1-1  /D:2     /W-F0-1  /D:3     /W-F0-1  /T3-F0-1 /T4-F0-1 /T3-T6-1 
/T1-T6-5 /T5-T1-1 /T5-T4-1 /T5-T2-1 /T5-T1-1 /T6-T5-7 /D:1     /W-T6-1  /W-T6-1  /D:1     
/W-F1-1  /D:1     /W-T1-1  /D:1     /W-F1-1  /T4-F1-1 /T3-T4-1 /W-T3-1  /W-T6-1  /W-F0-1  
/T5-F0-1 /D:1     /W-T3-1  /D:1     /W-F3-1  /T4-F3-1 /D:1     /W-T1-1  /D:1     /W-F0-1  
/D:1     /W-T3-1  /T6-T3-4 /D:1     /W-F1-1  /D:1     /W-T3-1  /T4-T3-1 /T4-T1-1 /F0-T1-1 
/T4-T1-1 /T4-F2-1 /T0-F2-1 /T3-F2-1 /D:1     /W-T2-1  /D:1     /W-F3-1  /T3-F3-1 /T1-F3-1 
/T1-F0-1 /T5-F3-1 /T1-F3-1 /T5-F0-1 /T1-F0-1 /T3-T5-3 /T3-F3-1 /T1-F3-1 /T5-T3-4 /T5-F0-1 
/T1-F0-1 /T5-F3-1 /T1-F3-1 /T5-F0-1 /D:1     /W-T2-1  /D:1     /W-F1-1  /D:1     /W-F1-1  
/D:1     /W-F2-1  /T3-F2-1 /T2-F2-1 /T3-F1-1 /T2-F1-1 /T3-F2-1 /T2-F2-1 /T3-F1-1 /T2-F1-1 
/T3-F2-1 /T2-F2-1 /T3-F1-1 /T2-F1-1 /T3-F2-1 
"
1010115,f#oJ#qwm#OLZg#SYrIR#zxFGPa#hydcCAB#unkVMNEDpUlHvitKsWQeXTbj,119.500000,1309.000000,39.000000,0.680000,1,"
minimal: 0 / states: 121 / duration: 0.000117s
history:
/T5-F1-1 /T6-T5-1 /T6-F0-1 /T5-F0-1 /T6-F0-1 /D:2     /W-F2-1  /D:2     /W-T1-1  /D:2     
/W-F3-1  /D:1     /W-T0-1  /D:1     /W-T4-1  /T5-T4-1 /T0-T5-2 /T2-T0-1 /D:4     /W-T1-1  
/T3-T1-1 /D:2     /W-T2-1  /D:3     /W-T1-1  /T4-T1-3 /D:2     /W-T5-1  /D:4     /W-F1-1  
/T6-F1-1 /T6-F1-1 /T6-T0-1 /T5-T6-4 /T6-T4-5 /T3-T6-1 /T3-T6-1 /T3-F3-1 /T1-F3-1 /T1-F0-1 
/T4-F3-1 /T4-F0-1 /T5-F0-1 /T1-F3-1 /D:1     /W-T5-1  /T4-T5-4 /T4-T5-1 /T5-T4-7 /T4-T5-8 
/T4-F3-1 /W-F3-1  /W-T0-1  /T1-T0-5 /T1-F2-1 /W-F1-1  /R       /D:1     /W-T2-1  /D:1     
/W-T6-1  /T2-T6-3 /D:1     /W-T1-1  /D:1     /W-F2-1  /T2-F2-1 /T5-F2-1 /T0-F2-1 /T5-F1-1 
/T0-F1-1 /T5-F0-1 /T0-F0-1 /T5-F1-1 /T5-F0-1 /T6-T0-1 /T6-F1-1 /T5-F1-1 /T0-T6-2 /T0-F0-1 
/T6-T0-3 /T6-F1-1 /D:1     /W-F3-1  /D:1     /W-F1-1  /D:2     /W-F2-1  /T0-F2-1 /T0-F3-1 
/W-F2-1  /T0-F2-1 /T5-F2-1 /T0-T6-1 /T0-F2-1 /T0-F1-1 /T5-T1-1 /T5-F2-1 /D:1     /W-F0-1  
/D:1     /W-F3-1  /T6-F3-1 /T1-F3-1 /T6-F0-1 /T1-F0-1 /T6-F3-1 
"
1010234,Y#Ji#wEy#UbfN#xqdMo#ImaRQc#uFvWKZO#DTlkpHVBgnPjsLCAtrezGShX,131.000000,1644.000000,51.000000,0.536585,1,"
minimal: 0 / states: 131 / duration: 0.000123s
history:
/T3-F3-1 /T6-F3-1 /T4-T5-1 /T2-T6-1 /T2-T3-1 /T1-T2-1 /T0-T4-1 /T6-T0-2 /T6-T4-1 /T6-T4-1 
/T6-T4-1 /D:4     /W-T0-1  /T1-T0-1 /T4-T1-5 /T4-T3-1 /T5-T4-2 /D:1     /W-T3-1  /D:1     
/W-T2-1  /D:1     /W-T0-1  /D:2     /W-T2-1  /T6-T2-1 /T6-T0-1 /D:1     /W-F2-1  /T4-F2-1 
/T3-F2-1 /W-T4-1  /D:1     /W-F3-1  /T5-F3-1 /T5-F3-1 /T5-F1-1 /T5-T6-1 /F3-T2-1 /T4-T2-3 
/D:1     /W-T4-1  /T5-T4-1 /D:2     /W-T6-1  /D:1     /W-T3-1  /D:1     /W-F0-1  /T2-F0-1 
/T3-F0-1 /D:4     /W-T5-1  /D:3     /W-T1-1  /D:1     /W-T6-1  /T2-T6-8 /R       /D:1     
/W-F0-1  /D:1     /W-T0-1  /D:1     /W-T5-1  /T4-T5-3 /D:1     /W-T0-1  /D:1     /W-T1-1  
/T3-T1-3 /T3-F1-1 /T6-F1-1 /T1-F1-1 /T1-F0-1 /T6-F2-1 /T6-F3-1 /T6-F0-1 /T3-T5-1 /D:1     
/W-F2-1  /T0-F2-1 /D:1     /W-F1-1  /T1-F1-1 /T6-F1-1 /T1-F2-1 /T1-F1-1 /T0-T6-1 /T0-F2-1 
/T1-F2-1 /T6-T0-2 /T6-F1-1 /T6-F2-1 /T5-T1-2 /T5-F1-1 /T5-F2-1 /T0-T6-4 /T0-F1-1 /T0-F2-1 
/T5-F1-1 /T5-F2-1 /T6-T0-6 /T6-F1-1 /D:1     /W-F0-1  /D:1     /W-F3-1  /T0-F3-1 /T0-F0-1 
/T1-F3-1 /T0-F3-1 /T1-F0-1 /T0-F0-1 /T1-F3-1 /T0-F3-1 /T1-F0-1 /T0-F0-1 /T1-F3-1 /T0-F3-1 
/T1-F0-1 
"
1010251,v#wY#WRd#BQfq#kGtDn#rZCiNc#LXIgKzo#EyPVxMspjTumeFhbAUSaOJlH,153.500000,1449.000000,52.000000,0.681416,1,"
minimal: 0 / states: 120 / duration: 0.000129s
history:
/T4-F2-1 /T6-F2-1 /T5-T3-1 /T5-F3-1 /T1-T6-1 /T5-T1-1 /T5-T2-1 /D:2     /W-T5-1  /D:1     
/W-T4-1  /D:2     /W-T6-1  /D:3     /W-F2-1  /D:1     /W-T6-1  /T0-T6-1 /T6-T0-5 /D:2     
/W-T1-1  /W-T1-1  /W-T1-1  /D:2     /W-T1-1  /T3-T1-2 /D:2     /W-T0-1  /D:1     /W-T2-1  
/D:1     /W-F0-1  /D:3     /W-F1-1  /T2-F1-1 /T1-F1-1 /T1-F2-1 /T4-T1-2 /T3-T4-1 /T4-T0-2 
/T2-T3-1 /T2-F1-1 /T1-T2-2 /T1-F1-1 /T2-T1-3 /T2-T6-1 /T5-T2-2 /T3-T5-2 /T3-F0-1 /T0-F1-1 
/T5-F0-1 /W-T0-1  /T5-T0-2 /D:1     /W-F3-1  /T1-F3-1 /T0-F3-1 /T0-F2-1 /T1-F0-1 /T1-F3-1 
/T1-F2-1 /T0-F3-1 /T0-F2-1 /T4-T0-1 /T1-F3-1 /T1-F2-1 /W-F3-1  /T1-T4-2 /T4-T2-3 /D:3     
/W-T2-1  /R       /D:1     /W-F0-1  /D:1     /W-F3-1  /T6-F3-1 /D:1     /W-T1-1  /D:1     
/W-T3-1  /D:1     /W-F0-1  /T0-F0-1 /T2-F0-1 /D:2     /W-T1-1  /T6-T1-1 /T6-F1-1 /T0-F1-1 
/T0-F2-1 /T2-F1-1 /T2-F2-1 /T6-F0-1 /T0-F1-1 /T0-F2-1 /W-F0-1  /T1-F0-1 /T2-F1-1 /T1-F1-1 
/T6-F3-1 /T0-F3-1 /T2-F2-1 /T0-F2-1 /T6-F0-1 /T1-F0-1 /T2-F3-1 /T3-F1-1 
"
1010287,Q#XH#RpB#YSUn#AejMF#uJoaLT#qbydEvC#cGKrkiPOzVgWwDfhlNZtIsmx,114.000000,1676.000000,56.000000,0.553571,1,"
minimal: 0 / states: 135 / duration: 0.000128s
history:
/T3-F2-1 /T6-T0-1 /T5-T1-1 /T4-T1-1 /T3-T6-1 /D:2     /W-T6-1  /T3-T6-1 /T3-T4-1 /T4-T3-2 
/T6-T4-4 /T6-T4-1 /T6-T4-1 /D:1     /W-T3-1  /T4-T3-7 /T4-T1-1 /T4-F0-1 /T2-F0-1 /T2-T3-1 
/T0-F0-1 /D:2     /W-T5-1  /D:3     /W-T3-1  /D:1     /W-T4-1  /D:4     /W-T5-1  /D:1     
/W-F0-1  /D:3     /W-T4-1  /D:1     /W-F3-1  /T3-F3-1 /D:6     /W-T4-1  /R       /D:3     
/W-T5-1  /T1-T5-4 /T1-T6-1 /D:1     /W-F3-1  /T0-F3-1 /T2-F3-1 /D:3     /W-T4-1  /D:3     
/W-T0-1  /T5-T0-8 /T5-F1-1 /T5-F2-1 /T5-T6-1 /T3-F2-1 /D:2     /W-T4-1  /D:2     /W-T1-1  
/T6-T1-3 /T6-F1-1 /T6-F2-1 /R       /D:1     /W-F1-1  /T3-F1-1 /T0-F1-1 /T3-F0-1 /T0-F0-1 
/T3-F3-1 /T0-F3-1 /T3-F0-1 /T0-F0-1 /T3-F3-1 /T4-F0-1 /T1-F0-1 /T5-T0-1 /D:1     /W-F2-1  
/D:1     /W-F3-1  /T4-F3-1 /T1-F3-1 /T3-T4-2 /T3-F0-1 /T3-F3-1 /T0-T1-4 /T0-F0-1 /T0-F3-1 
/T3-F0-1 /D:1     /W-T1-1  /D:1     /W-F1-1  /T1-F1-1 /D:1     /W-F1-1  /D:2     /W-F2-1  
/W-F2-1  /T1-F2-1 /T1-F1-1 /T4-F2-1 /T1-F2-1 /T4-F1-1 /T1-F1-1 /T4-F2-1 /T1-F2-1 /T4-F1-1 
/T1-F1-1 /T4-F2-1 
"
1010293,V#qd#Wva#xQPe#TcJlS#IfmsoF#LbBpCGU#yKNEARYzMZgrutDjkwHhOiXn,109.500000,1201.000000,37.000000,0.695946,1,"
minimal: 0 / states: 123 / duration: 0.000124s
history:
/T2-F1-1 /T6-T2-1 /T6-T2-1 /T4-T2-1 /T6-T1-1 /T3-T5-1 /D:2     /W-T4-1  /D:1     /W-F3-1  
/D:1     /W-T2-1  /T1-T2-2 /T3-T1-1 /T6-T3-1 /T6-T1-1 /T6-F1-1 /T1-T5-3 /D:1     /W-F0-1  
/T5-F0-1 /T2-F0-1 /D:3     /W-T1-1  /T4-T1-2 /T0-T4-1 /D:1     /W-T0-1  /W-T0-1  /D:4     
/W-T4-1  /D:2     /W-F0-1  /D:1     /W-T1-1  /T2-T1-6 /D:1     /W-T6-1  /T4-T6-3 /T4-F1-1 
/T5-T4-4 /T5-T4-1 /T1-F1-1 /T3-T1-2 /T2-T3-1 /T3-T0-2 /T4-T6-6 /D:4     /W-F3-1  /D:3     
/W-F2-1  /T6-F2-1 /T1-F2-1 /T6-F3-1 /T1-F3-1 /T1-F0-1 /T6-F2-1 /T6-F1-1 /T6-F0-1 /T5-T6-1 
/T5-T2-1 /T5-F1-1 /T5-T0-1 /T6-T2-7 /R       /D:2     /W-F3-1  /T1-F3-1 /T1-F0-1 /D:1     
/W-T3-1  /W-T3-1  /D:1     /W-F1-1  /D:1     /W-F2-1  /T2-F2-1 /T2-F3-1 /T1-F3-1 /D:1     
/W-F2-1  /T2-F2-1 /T1-F2-1 /T2-F3-1 /T0-T1-1 /T0-F3-1 /D:1     /W-F2-1  /T0-F2-1 /T3-F2-1 
/D:1     /W-F0-1  /T1-F0-1 /T2-F0-1 /D:1     /W-F1-1  /D:1     /W-F1-1  /T1-F1-1 /T1-F0-1 
/T2-F1-1 /T1-F1-1 /T1-F2-1 /T2-F0-1 /T2-F1-1 /D:1     /W-F3-1  /T0-F3-1 /T0-F0-1 /T3-F3-1 
"
1010307,h#Zw#iOC#fUam#rLJQo#sMkpPd#YgXteEN#DcxlSBGTnqAVyzFKRjHWbvIu,104.500000,1401.000000,39.000000,0.682927,1,"
minimal: 0 / states: 120 / duration: 0.000129s
history:
/T6-F3-1 /T5-T6-1 /T4-T5-1 /T2-T4-1 /T2-F3-1 /T2-T1-1 /T3-T2-1 /T3-F1-1 /D:7     /W-T0-1  
/D:2     /W-F2-1  /T5-F2-1 /T5-F3-1 /T5-F2-1 /T1-T5-2 /T4-T6-1 /T4-F3-1 /D:1     /W-F2-1  
/D:1     /W-F0-1  /D:1     /W-T4-1  /D:1     /W-T1-1  /T5-T1-3 /D:4     /W-F3-1  /D:2     
/W-T1-1  /D:2     /W-F1-1  /D:3     /W-T4-1  /R       /D:2     /W-F1-1  /D:2     /W-T5-1  
/W-T5-1  /D:1     /W-T0-1  /T6-T0-3 /W-T6-1  /D:1     /W-F0-1  /T0-F0-1 /T0-F1-1 /T6-F0-1 
/T0-F0-1 /T6-F1-1 /T6-T3-1 /T4-T6-3 /T6-T4-4 /T4-T2-5 /T4-F2-1 /T0-F3-1 /T5-T4-3 /T5-F2-1 
/T6-T1-1 /T3-F2-1 /T2-F2-1 /D:1     /W-F3-1  /T3-F3-1 /T3-F1-1 /T1-F1-1 /T2-F3-1 /D:1     
/W-T3-1  /T6-T3-1 /D:1     /W-F0-1  /T0-F0-1 /T0-F1-1 /T1-F0-1 /T1-F1-1 /D:1     /W-T3-1  
/D:1     /W-F1-1  /D:1     /W-F3-1  /D:1     /W-F2-1  /T1-F2-1 /T4-F2-1 /T1-F1-1 /T1-F2-1 
/T4-F1-1 /T2-T1-3 /T2-F1-1 /T3-T4-2 /T3-F2-1 /D:1     /W-F0-1  /T1-F0-1 /T1-F3-1 /T4-F0-1 
/T1-F0-1 /T4-F3-1 /T1-F3-1 /T4-F0-1 
"
