id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag,result
1010034,l#oX#cPY#ETSG#bHhNA#iQsUvr#puezBJf#ZaFMdqgLKmxjnOtCwyWDIkVR,104.500000,1144.000000,44.000000,0.642857,1,"
minimal: 0 / states: 122 / duration: 0.000123s
history:
/T4-F0-1 /T4-F3-1 /T6-T3-1 /T5-T3-1 /T6-T1-1 /T6-F0-1 /T3-T4-3 /T2-T6-1 /T4-T5-4 /D:2     
/W-F1-1  /D:3     /W-T5-1  /D:2     /W-T4-1  /D:2     /W-T0-1  /D:2     /W-T6-1  /D:1     
/W-T0-1  /T5-T0-6 /D:1     /W-F2-1  /D:1     /W-F3-1  /T2-F3-1 /D:1     /W-T5-1  /T3-T5-1 
/D:1     /W-F0-1  /D:3     /W-T6-1  /D:1     /W-F0-1  /D:1     /W-T6-1  /T5-T6-3 /T5-T3-1 
/T5-F3-1 /T4-T5-2 /T4-F1-1 /T6-T4-8 /T6-T3-1 /T3-T6-3 /T2-F1-1 /T0-F1-1 /T3-F0-1 /T6-F1-1 
/T0-T4-1 /T0-F1-1 /T5-F1-1 /T5-T1-2 /D:3     /W-F3-1  /R       /D:1     /W-T2-1  /D:1     
/W-F0-1  /T0-F0-1 /T0-F1-1 /T1-F0-1 /T6-T1-3 /T4-T0-4 /T4-F0-1 /D:1     /W-T3-1  /T0-T3-8 
/D:2     /W-T2-1  /T1-T2-6 /T1-F2-1 /T6-F2-1 /W-F2-1  /T3-F2-1 /T2-F2-1 /T3-F3-1 /T2-F3-1 
/T3-F2-1 /T2-F2-1 /T2-F1-1 /T3-F3-1 /T3-F2-1 /T3-F1-1 /T2-F0-1 /T3-F0-1 /D:1     /W-T0-1  
/D:1     /W-F2-1  /D:1     /W-T0-1  /T2-T0-1 /T2-F0-1 /D:1     /W-F1-1  /T3-F1-1 /T3-F0-1 
/T0-T2-2 /T0-F1-1 /D:1     /W-F3-1  /T4-F3-1 /T2-F3-1 /T4-F2-1 /T2-F2-1 /T4-F3-1 /T2-F3-1 
/T4-F2-1 
"
1010124,r#fd#RHh#bxoN#klens#zKUcGA#iQpJgaM#XZtyVvOCBjYImDuFwPSTqWEL,118.500000,721.000000,38.000000,0.789474,1,"
minimal: 0 / states: 103 / duration: 0.000115s
history:
/T3-F3-1 /T5-F0-1 /T5-T2-1 /T3-T5-1 /T1-T0-1 /T0-T1-2 /T6-T0-1 /T6-F1-1 /T4-T6-1 /T4-F2-1 
/T5-F2-1 /T4-T6-1 /T3-T4-1 /T3-F1-1 /T5-F1-1 /T4-T0-2 /T1-F1-1 /T6-F1-1 /T1-T2-2 /D:2     
/W-T1-1  /D:1     /W-T5-1  /D:1     /W-T1-1  /W-T1-1  /D:3     /W-F3-1  /D:2     /W-F0-1  
/W-F0-1  /D:1     /W-T0-1  /W-T0-1  /T2-T0-4 /T6-T2-2 /T6-T1-1 /T6-F2-1 /T6-T0-1 /T2-T6-3 
/W-T1-1  /T2-T6-1 /D:3     /W-T2-1  /D:1     /W-F0-1  /D:1     /W-T1-1  /D:2     /W-T4-1  
/T6-T4-5 /D:1     /W-F3-1  /T0-F3-1 /T4-F3-1 /D:1     /W-F3-1  /D:1     /W-F3-1  /D:1     
/W-F2-1  /T0-F2-1 /T4-F2-1 /T0-F1-1 /T5-F2-1 /T5-F3-1 /T1-F2-1 /T1-F3-1 /T4-F1-1 /D:1     
/W-F3-1  /D:1     /W-F0-1  /W-F0-1  /T0-F0-1 /T0-F1-1 /T0-F2-1 /T4-F0-1 /T4-F1-1 /T4-F2-1 
/W-F0-1  /T0-F1-1 /T0-F2-1 /T1-F0-1 /T1-F3-1 /T4-F1-1 /T1-F2-1 /T5-F0-1 /T0-F1-1 /W-F3-1  
/T5-F2-1 /T1-F3-1 /T2-F1-1 /D:1     /W-F0-1  /T0-F0-1 
"
1010133,N#gk#RKy#zMrd#VCSvO#XuZlWt#wfbqHae#ExinpDcmYLGsFoUhIBAQPJjT,107.500000,1257.000000,30.000000,0.782609,1,"
minimal: 0 / states: 118 / duration: 0.000120s
history:
/T0-F3-1 /T4-F3-1 /T1-T2-1 /D:4     /W-F2-1  /D:1     /W-T3-1  /D:1     /W-T6-1  /D:1     
/W-T6-1  /D:1     /W-T0-1  /T2-T0-2 /D:4     /W-T1-1  /T6-T1-3 /T6-F1-1 /T1-T6-5 /D:2     
/W-F2-1  /T3-F2-1 /D:1     /W-T4-1  /T5-T4-1 /T5-T2-1 /T4-T2-3 /T4-T2-1 /T2-T5-6 /T4-T3-1 
/T6-T4-6 /T6-F2-1 /T6-F1-1 /T4-F1-1 /D:4     /W-F0-1  /W-F0-1  /T3-F0-1 /T3-F1-1 /T3-F2-1 
/T5-T3-7 /T5-T1-1 /T4-F0-1 /T4-F1-1 /T6-F1-1 /T2-T4-1 /T3-T2-8 /T4-T6-5 /T6-T0-6 /D:2     
/W-F3-1  /W-F3-1  /T0-F3-1 /T0-F2-1 /T0-F1-1 /T2-F3-1 /T2-F2-1 /T5-F2-1 /D:1     /W-T5-1  
/D:2     /W-F3-1  /T2-F3-1 /T2-F2-1 /T0-T5-2 /T0-F2-1 /R       /D:1     /W-F0-1  /D:1     
/W-F2-1  /D:2     /W-T3-1  /D:1     /W-T1-1  /T0-T1-1 /T0-F2-1 /D:2     /W-F0-1  /W-F0-1  
/T5-F0-1 /T5-F3-1 /T2-F3-1 /T5-T1-1 /T5-F3-1 /T3-F3-1 /T3-F2-1 /T1-T0-3 /T1-F3-1 /W-T0-1  
/D:1     /W-F1-1  /T0-F1-1 /D:1     /W-F0-1  /T0-F0-1 /T2-F0-1 /D:1     /W-F1-1  /T0-F1-1 
/T0-F0-1 /T2-F1-1 /T0-F1-1 /T2-F0-1 
"
1010135,b#lY#GjN#LaPA#gOCBW#ySRtMV#ZsuQzKJ#ExUvmFwecToDqrXkHiIpndfh,109.500000,2346.000000,42.000000,0.652174,1,"
minimal: 0 / states: 119 / duration: 0.000121s
history:
/T2-F3-1 /T3-F0-1 /T5-T6-1 /T1-T5-1 /D:2     /W-T1-1  /T4-T1-1 /T4-F0-1 /T4-F0-1 /T4-F3-1 
/T3-F3-1 /T3-F1-1 /T0-F1-1 /T5-T0-2 /D:2     /W-T1-1  /W-T1-1  /T5-T1-1 /D:2     /W-T4-1  
/T5-T4-1 /T5-T1-1 /D:3     /W-F1-1  /D:3     /W-F0-1  /D:1     /W-T4-1  /D:1     /W-T1-1  
/D:1     /W-T3-1  /T6-T3-2 /T6-T0-1 /T2-T0-1 /T1-T6-8 /T6-T1-9 /T6-F3-1 /T6-T3-1 /T4-T3-4 
/D:1     /W-T5-1  /D:3     /W-T0-1  /D:2     /W-F2-1  /D:1     /W-F1-1  /D:1     /W-T2-1  
/D:1     /W-T0-1  /T2-T0-2 /R       /D:1     /W-F0-1  /T3-T6-2 /T3-F0-1 /T6-T3-3 /T3-T6-9 
/D:1     /W-T2-1  /T5-T2-2 /D:1     /W-T2-1  /D:1     /W-F1-1  /T0-F1-1 /T0-F0-1 /D:2     
/W-F2-1  /D:1     /W-F0-1  /D:1     /W-T2-1  /D:1     /W-F2-1  /T6-F2-1 /T1-F2-1 /T6-F3-1 
/T1-F3-1 /T6-F2-1 /T1-F2-1 /T6-F1-1 /T0-F1-1 /W-F3-1  /T1-F3-1 /T0-F0-1 /T6-F2-1 /T1-F2-1 
/T2-F1-1 /T0-F1-1 /T6-F3-1 /T1-F3-1 /T2-F2-1 /T1-F2-1 /T6-F0-1 /T0-F0-1 /T2-F1-1 /T1-F1-1 
/T6-F3-1 /T0-F3-1 /T2-F2-1 /T1-F2-1 /T6-F0-1 /T0-F0-1 /T2-F1-1 /T6-F3-1 
"
1010146,N#sZ#Mor#xfXu#RGqcd#lFObny#hzaBILT#JVtpmwgCikjYWvHEPKeADSQU,101.000000,2102.000000,47.000000,0.672840,1,"
minimal: 0 / states: 125 / duration: 0.000138s
history:
/T0-F3-1 /T6-T3-1 /T5-T1-1 /T5-F2-1 /T4-T2-1 /T1-T0-2 /T1-T3-1 /D:4     /W-T2-1  /T5-T2-1 
/T5-F3-1 /D:1     /W-T1-1  /T6-T1-1 /D:5     /W-T0-1  /D:7     /W-F3-1  /D:2     /W-T3-1  
/D:1     /W-F0-1  /D:1     /W-T3-1  /T4-T3-1 /D:2     /W-F3-1  /D:1     /W-T6-1  /R       
/D:1     /W-T0-1  /D:1     /W-T0-1  /T3-T0-6 /T3-T1-1 /T2-T3-4 /T2-F2-1 /D:1     /W-T6-1  
/T3-T6-5 /D:1     /W-T1-1  /D:3     /W-T1-1  /D:1     /W-T3-1  /T6-T3-8 /T6-F0-1 /T6-F1-1 
/T3-F1-1 /T0-F1-1 /T3-F2-1 /T4-F2-1 /W-F0-1  /T0-F0-1 /T3-F1-1 /T0-F1-1 /T3-F2-1 /T0-F2-1 
/T5-T0-1 /T3-T5-6 /T6-T3-1 /T4-T6-1 /T4-F3-1 /T5-F1-1 /T5-F2-1 /W-F1-1  /T6-T5-1 /T6-F1-1 
/T1-F1-1 /T5-T2-6 /D:1     /W-T3-1  /D:4     /W-F0-1  /T0-F0-1 /T2-F0-1 /W-F0-1  /D:1     
/W-T3-1  /D:1     /W-F3-1  /T0-F3-1 /T0-F2-1 /T2-F3-1 /T0-F3-1 /T2-F0-1 /T0-F0-1 /W-F2-1  
/T1-F2-1 /T2-F1-1 /T0-F1-1 /W-F3-1  /T1-F3-1 /T2-F2-1 /T0-F2-1 /T3-F0-1 /T1-F0-1 /T2-F1-1 
/T1-F1-1 /T3-F3-1 /T0-F3-1 /T2-F0-1 /T3-F2-1 
"
1010150,H#ca#wXk#Esor#IWQRB#VjThzm#KYudNiD#tGfpnbqlxeMCvSyUgAPLOJFZ,133.000000,1597.000000,53.000000,0.615000,1,"
minimal: 0 / states: 127 / duration: 0.000141s
history:
/T1-F1-1 /T4-T1-1 /T6-T4-1 /T0-T6-1 /T5-T0-1 /T1-T4-2 /T5-T1-1 /D:1     /W-T5-1  /D:2     
/W-T5-1  /T3-T5-1 /D:2     /W-F2-1  /T3-F2-1 /T4-T3-4 /T4-T5-1 /W-F2-1  /D:1     /W-F1-1  
/D:1     /W-F2-1  /D:1     /W-T1-1  /D:1     /W-T1-1  /T4-T1-1 /T5-T4-5 /T5-T6-1 /T3-T6-5 
/T4-T3-1 /T4-F2-1 /T3-T4-2 /T4-T1-6 /D:2     /W-T3-1  /D:1     /W-T1-1  /D:1     /W-T5-1  
/D:2     /W-T0-1  /T2-T0-1 /D:1     /W-T5-1  /D:2     /W-F0-1  /T6-F0-1 /T6-F1-1 /T1-F0-1 
/T6-F0-1 /D:4     /W-T0-1  /T6-T0-5 /T6-F3-1 /T6-F1-1 /W-F3-1  /D:2     /W-T4-1  /R       
/D:1     /W-T5-1  /D:1     /W-F1-1  /D:1     /W-T5-1  /T1-T5-2 /T1-F1-1 /D:1     /W-F1-1  
/D:1     /W-F3-1  /T5-F3-1 /T0-F3-1 /T0-F2-1 /T5-F0-1 /T5-F3-1 /T1-F2-1 /T6-F2-1 /T6-T3-1 
/T5-T6-4 /T0-F3-1 /T1-F1-1 /T0-T5-1 /T0-F1-1 /T6-T1-2 /T6-F2-1 /T6-F1-1 /T0-T2-1 /T0-F1-1 
/T2-T0-2 /T2-F2-1 /T1-T3-5 /T1-F1-1 /T0-T4-3 /T0-F1-1 /T3-T6-4 /T3-F2-1 /T5-T4-2 /T6-T3-5 
/D:2     /W-F0-1  /T3-F0-1 /T3-F3-1 /T4-F0-1 /T3-F0-1 /T4-F3-1 /T3-F3-1 /T4-F0-1 /T3-F0-1 
/T4-F3-1 /T3-F3-1 /T4-F2-1 /T1-F2-1 /W-F0-1  /T3-F0-1 /T4-F3-1 
"
1010190,B#Xe#zOM#SdrJ#LmTFc#wtDnvW#UjquHox#bNCsYVlQRhgZpyiKAaIEfkPG,115.000000,2083.000000,39.000000,0.637681,1,"
minimal: 0 / states: 117 / duration: 0.000121s
history:
/T5-T6-1  /T5-T6-1  /T5-F2-1  /T4-T5-1  /T5-T1-2  /T1-T4-3  /T3-T1-1  /T0-T4-1  /T2-T0-1  /D:2      
/W-F3-1   /T2-F3-1  /D:3      /W-T0-1   /T6-T0-3  /T6-F2-1  /D:1      /W-T1-1   /T6-T1-1  /D:1      
/W-T2-1   /D:1      /W-T3-1   /D:2      /W-T0-1   /T5-T0-1  /D:1      /W-T1-1   /T4-T1-5  /T4-T6-1  
/D:2      /W-F2-1   /D:1      /W-T4-1   /T1-T4-10 /T4-T1-12 /D:1      /W-T5-1   /T6-T5-2  /T6-F2-1  
/D:1      /W-T2-1   /T6-T2-1  /D:1      /W-F0-1   /T1-F0-1  /D:1      /W-F1-1   /D:1      /W-T2-1   
/T6-T2-1  /W-T6-1   /T4-T6-1  /D:2      /W-T0-1   /T3-T0-2  /D:1      /W-T6-1   /T5-T6-4  /D:1      
/W-F3-1   /T0-F3-1  /T3-T0-1  /W-T3-1   /W-F3-1   /T0-T3-1  /T0-F2-1  /W-F2-1   /W-F0-1   /W-F1-1   
/T1-F1-1  /T1-F0-1  /T3-F1-1  /T1-F1-1  /T3-F0-1  /T0-F1-1  /T1-F0-1  /T1-F1-1  /T3-F3-1  /T0-F2-1  
/T6-F3-1  /T6-F2-1  /T0-F1-1  /T0-F2-1  /T2-F3-1  /T6-F1-1  /T6-F2-1  /T2-T0-1  /T2-F1-1  /T6-F1-1  
/T0-T2-2  /T0-F2-1  /T1-T6-4  /T1-F2-1  /T2-T0-3  /T2-F1-1  /T1-F1-1  /T2-F2-1  /D:1      /W-F0-1   
/T6-F0-1  /T0-F0-1  /T6-F3-1  /T0-F3-1  /T6-F0-1  /T0-F0-1  /T6-F3-1  /T0-F3-1  /T6-F0-1  /T0-F0-1  
/T6-F3-1  
"
1010211,e#bK#fuT#wtZa#RklzN#BchAIX#GDPHUJj#goryWsxQmivSqYpFVEOCMLdn,148.500000,4656.000000,65.000000,0.469072,1,"
minimal: 0 / states: 137 / duration: 0.000141s
history:
/T3-F1-1 /T4-F3-1 /T6-T1-1 /T6-T5-1 /D:4     /W-T3-1  /T5-T3-2 /T5-T1-1 /T5-F0-1 /T6-T1-1 
/T2-T6-1 /D:2     /W-T6-1  /T0-T6-1 /T4-T0-1 /T4-T0-1 /T1-T0-4 /T1-F1-1 /T3-T1-4 /T3-T0-1 
/T3-T4-1 /D:3     /W-T3-1  /D:1     /W-T1-1  /T6-T1-4 /D:2     /W-T0-1  /D:1     /W-T1-1  
/T6-T1-1 /D:4     /W-T4-1  /T2-T4-1 /D:1     /W-T0-1  /D:1     /W-F3-1  /T1-F3-1 /D:3     
/W-T3-1  /T4-T3-4 /T6-T4-1 /T2-T6-1 /W-T2-1  /T6-T5-2 /D:1     /W-T0-1  /W-T0-1  /D:1     
/W-F2-1  /R       /D:1     /W-T3-1  /D:1     /W-F2-1  /D:1     /W-T5-1  /D:3     /W-F3-1  
/D:2     /W-T2-1  /D:1     /W-F2-1  /T1-F2-1 /T5-F2-1 /T4-T1-1 /T4-F3-1 /T0-T5-3 /T0-F3-1 
/T1-T3-3 /T1-F3-1 /D:1     /R       /D:2     /W-T2-1  /W-T2-1  /D:1     /W-T2-1  /T5-T2-6 
/T5-F1-1 /T5-F0-1 /T2-F0-1 /T2-F1-1 /T3-F0-1 /T2-F0-1 /T3-F1-1 /T2-F1-1 /T3-F2-1 /T0-F2-1 
/T0-F3-1 /T3-F1-1 /T3-F2-1 /T3-F3-1 /T2-T0-2 /T2-F2-1 /T2-F3-1 /T3-F2-1 /T2-F2-1 /T1-T3-3 
/T1-F3-1 /T1-F2-1 /T2-F3-1 /T1-F3-1 /T0-T2-6 /T0-F2-1 /D:1     /W-F0-1  /T2-F0-1 /T2-F1-1 
/T3-F0-1 /T2-F0-1 /T3-F1-1 /T2-F1-1 /T3-F0-1 /T2-F0-1 /T3-F1-1 /T2-F1-1 /T3-F0-1 /T2-F0-1 
/T3-F1-1 
"
1010231,E#Yt#hLG#XeVx#wRPgJ#zqsiCb#moMdcAa#FyuNTKDOSjIZlUknWfHvQrBp,105.500000,1717.000000,33.000000,0.738095,1,"
minimal: 0 / states: 117 / duration: 0.000128s
history:
/T6-F1-1 /T5-F1-1 /T6-F0-1 /T6-F1-1 /T6-F1-1 /F1-T0-1 /T5-T0-1 /T5-T4-1 /D:3     /W-T4-1  
/D:1     /W-F3-1  /D:1     /W-T4-1  /T5-T4-1 /D:3     /W-F3-1  /D:1     /W-T1-1  /T0-T1-3 
/T6-T0-1 /F1-T5-1 /T6-T5-1 /D:1     /W-T3-1  /D:1     /W-T3-1  /D:2     /W-T0-1  /T3-T0-3 
/D:1     /W-T0-1  /T2-T0-1 /T2-T6-1 /T1-T2-5 /D:1     /W-T6-1  /T4-T6-5 /D:1     /W-F2-1  
/T5-F2-1 /T5-F1-1 /D:2     /W-T0-1  /D:1     /W-T3-1  /T4-T3-1 /T4-F3-1 /T4-T6-1 /T3-T4-3 
/T5-T3-1 /T1-T5-1 /D:2     /W-F3-1  /T6-F3-1 /T3-T6-2 /T2-T0-3 /T2-F3-1 /T6-T4-3 /T6-F3-1 
/T4-T3-7 /D:2     /W-F0-1  /T0-F0-1 /T0-F1-1 /D:1     /W-F2-1  /T3-F2-1 /W-F2-1  /T3-F1-1 
/T3-F2-1 /T2-F2-1 /T6-F2-1 /W-F2-1  /T0-T2-3 /T0-F3-1 /T3-T6-2 /T3-F3-1 /T3-F2-1 /W-F3-1  
/T3-F3-1 /T5-F3-1 /W-F3-1  /W-F0-1  /T2-F0-1 /T2-F1-1 /T6-F1-1 /T2-T0-2 /R       /D:1     
/W-F0-1  /T0-F0-1 /T0-F1-1 /T6-F0-1 /T0-F0-1 /T6-F1-1 /T0-F1-1 /T0-F2-1 /T6-F0-1 /T6-F1-1 
/T0-F1-1 /D:1     /W-F2-1  /T5-F2-1 /D:1     /W-F0-1  /T6-F0-1 /T0-F0-1 /T6-F1-1 
"
1010232,z#Ao#PXO#kyGg#ShrLb#JUHvNq#iQfweZc#CslYMRduKTtpxDjIanFBmWEV,121.000000,1091.000000,49.000000,0.595506,1,"
minimal: 0 / states: 127 / duration: 0.000133s
history:
/T6-T5-1 /T1-T5-1 /T1-F0-1 /T6-T1-1 /T5-T6-3 /T5-F3-1 /T2-F3-1 /D:2     /W-T3-1  /T6-T3-4 
/T6-T2-1 /D:1     /W-T0-1  /D:6     /W-T0-1  /D:6     /W-T0-1  /T5-T0-1 /T3-T5-6 /T6-T3-1 
/D:2     /W-F1-1  /T4-F1-1 /T4-T1-1 /T4-T3-1 /T3-T4-3 /T2-T1-2 /T4-T0-4 /T6-T0-1 /T5-T6-7 
/T2-F3-1 /T0-F3-1 /T6-T1-8 /D:1     /W-F2-1  /T1-F2-1 /T1-F1-1 /D:2     /W-F0-1  /D:1     
/W-T2-1  /T3-T2-1 /T3-T2-1 /D:2     /W-T4-1  /D:1     /R       /D:1     /W-F0-1  /D:2     
/W-T3-1  /W-T3-1  /D:1     /W-F3-1  /D:1     /W-F1-1  /D:3     /W-T5-1  /T4-T5-2 /D:1     
/W-F2-1  /T1-F2-1 /T0-F2-1 /T1-F1-1 /T1-F2-1 /T0-F1-1 /T1-F1-1 /T5-T0-2 /T5-F2-1 /T0-T5-3 
/T0-F1-1 /T5-T0-4 /W-T1-1  /W-F2-1  /T5-T2-1 /D:1     /W-T3-1  /D:1     /W-F0-1  /T0-F0-1 
/T0-F3-1 /T1-F3-1 /D:2     /W-F0-1  /T0-F0-1 /T0-F3-1 /T0-F2-1 /T1-F0-1 /T1-F1-1 /W-F0-1  
/T0-F1-1 /T1-F2-1 /T2-F0-1 /T2-F1-1 /T0-F0-1 /T0-F1-1 /T3-F2-1 /T2-F2-1 /T0-F2-1 /T2-F1-1 
/D:2     /W-F3-1  /W-F3-1  /T1-F3-1 /T1-F0-1 /T3-F3-1 /T1-F3-1 /T3-F0-1 
"
