id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag,result
4010354,C#VY#DKS#EhXM#pNFcg#ZlGjea#qIHkAUn#tsydTQoiJWwxbLRuBmOPvzfr,182.500000,831.000000,57.000000,0.588983,0,"
minimal: 0 / states: 9347450 / duration: 22.536333s
history:
/T5-F1-1 /T6-F2-1 /T1-T3-1 /D:1     /W-T6-1  /T2-T6-1 /T2-T3-1 /T2-T5-1 /T3-T2-3 /D:6     
/W-F2-1  /D:2     /W-T3-1  /D:1     /W-T2-1  /D:3     /W-F1-1  /D:3     /W-T1-1  /T4-T1-1 
/T4-T5-1 /T4-T1-1 /T4-F3-1 /T4-F2-1 /D:1     /W-T5-1  /D:1     /W-T4-1  /D:1     /W-F3-1  
/D:1     /W-F3-1  /T5-T1-4 /D:1     /W-T5-1  /T6-T5-3 /T6-F0-1 /T1-F0-1 /T0-F0-1 /T1-F1-1 
/T1-F0-1 /D:1     /W-T0-1  /D:2     /W-T5-1  /R       /D:2     /W-T4-1  /D:1     /W-F1-1  
/T1-F1-1 /T6-T4-1 /D:1     /W-T6-1  /D:1     /W-F3-1  /D:1     /W-T3-1  /D:4     /W-F3-1  
/D:1     /W-F1-1  /T6-T3-2 /T6-T2-1 /T6-F2-1 /T5-F2-1 /T5-F3-1 /T3-F3-1 /R       /D:1     
/W-F2-1  /T5-F2-1 /T5-F3-1 /T1-T3-2 /T1-F2-1 /T1-F3-1 /T5-F2-1 /D:1     /W-F2-1  /D:1     
/W-F2-1  /T2-T5-1 /T2-F3-1 /T3-T4-5 /T3-F3-1 /T3-T5-1 /T3-F0-1 /T4-F0-1 /T4-F1-1 /T5-F1-1 
/T5-T2-2 /T5-F0-1 /T4-F0-1 /T2-F0-1 /T4-F1-1 /T2-F1-1 /T4-F0-1 /T2-F0-1 /T2-F3-1 /T4-F1-1 
/T4-F2-1 /T0-F2-1 /T5-F1-1 /T4-F1-1 /T5-F3-1 /D:1     /W-F0-1  /T2-F0-1 
"
4010355,c#ou#xeY#NSRG#nvLfi#aTEUdK#wCJDpIs#FWrtXyPmjqOkhVQzglbZMBAH,115.000000,1773.000000,59.000000,0.537634,1,"
minimal: 0 / states: 144 / duration: 0.000147s
history:
/T5-T2-1 /T1-T4-1 /T1-T0-1 /D:2     /W-T2-1  /D:6     /W-T1-1  /D:9     /W-T4-1  /T6-T4-1 
/T6-T2-1 /T6-T5-1 /T0-T6-2 /W-T0-1  /T2-T0-4 /T6-T2-3 /T4-T6-4 /T4-T3-1 /T4-T1-1 /T2-T6-4 
/D:2     /W-T5-1  /D:4     /W-F0-1  /W-F0-1  /D:1     /R       /D:2     /W-T3-1  /T5-T3-3 
/T3-T5-6 /T5-T0-7 /D:2     /W-T1-1  /T6-T1-9 /T6-F0-1 /D:3     /W-T2-1  /T4-T2-1 /T4-F2-1 
/T1-F2-1 /D:1     /W-T3-1  /T1-T3-1 /T1-F0-1 /T5-F0-1 /D:3     /W-T2-1  /D:1     /W-T6-1  
/D:3     /W-T4-1  /D:2     /W-T6-1  /T5-T6-1 /T5-F1-1 /T0-F1-1 /T3-F1-1 /T0-F2-1 /T0-F1-1 
/T1-F1-1 /T3-T1-2 /T1-F2-1 /T0-F2-1 /T0-F1-1 /T3-T0-1 /T3-F3-1 /T1-T6-2 /T1-F1-1 /T2-F1-1 
/W-T3-1  /W-T3-1  /T2-T3-3 /R       /D:1     /W-F0-1  /D:2     /W-T4-1  /D:2     /W-F3-1  
/W-F3-1  /D:1     /W-T4-1  /T6-T4-6 /D:1     /W-F3-1  /T4-F3-1 /T0-F3-1 /T0-F0-1 /T4-F2-1 
/T4-F3-1 /T4-F0-1 /W-F2-1  /T0-F3-1 /T0-F0-1 /T1-F2-1 /T1-F1-1 /T3-F2-1 /T3-F1-1 /T4-F3-1 
/T0-F3-1 /T1-F0-1 /T0-F0-1 /T4-F2-1 /T1-F3-1 /T3-F2-1 /T0-F3-1 /T4-F1-1 /T1-F0-1 /T3-F1-1 
/T3-F0-1 /T4-F2-1 /T0-F2-1 /T1-F1-1 /T4-F3-1 
"
4010356,b#FU#iBK#qcxy#aGhvs#HYdkRN#WDeQLIC#mVwjMtgOEuoSzJZPATnflXpr,119.000000,2384.000000,61.000000,0.526042,1,"
minimal: 0 / states: 129 / duration: 0.000139s
history:
/T5-F3-1  /T5-T4-1  /T5-T3-1  /T6-T5-1  /T1-T6-1  /T0-T5-1  /D:1      /W-T0-1   /T3-T0-2  /D:2      
/W-T0-1   /W-T0-1   /D:1      /W-T2-1   /T6-T2-2  /D:2      /W-T2-1   /D:2      /W-F3-1   /D:2      
/W-T0-1   /D:2      /W-T2-1   /D:4      /W-F3-1   /D:1      /W-F0-1   /D:1      /W-T0-1   /T4-T0-2  
/D:1      /W-F2-1   /D:3      /W-T6-1   /D:2      /W-T2-1   /T5-T2-3  /T2-T5-10 /T2-F0-1  /R        
/D:4      /W-F2-1   /D:2      /W-T6-1   /T2-T6-1  /W-T2-1   /T5-T2-11 /T5-T6-1  /D:1      /W-T5-1   
/T6-T5-5  /T6-F3-1  /T6-T1-1  /T6-T0-1  /T4-T6-1  /T4-T6-1  /T4-T6-1  /T4-F1-1  /T2-F1-1  /T2-F0-1  
/T0-F0-1  /T0-F3-1  /W-F0-1   /T1-T0-1  /T1-F0-1  /T6-F0-1  /T5-F0-1  /T6-T3-3  /D:3      /W-F2-1   
/R        /D:1      /W-T1-1   /D:3      /W-T1-1   /T3-T1-4  /T3-F1-1  /T2-F1-1  /T3-F2-1  /T0-F1-1  
/T2-F2-1  /T0-F2-1  /T2-F3-1  /T0-F3-1  /W-F1-1   /T2-F2-1  /T2-F3-1  /W-F1-1   /T0-F2-1  /T0-F3-1  
/T1-F1-1  /T1-F2-1  /T2-F0-1  /T1-F3-1  /T5-F1-1  /T0-F2-1  /T2-F1-1  /T1-F2-1  /T5-F0-1  /T0-F1-1  
/T2-F0-1  /T1-F1-1  /T5-F3-1  /T0-F2-1  /T2-F3-1  /T2-F2-1  /T5-F0-1  /T0-F1-1  /T1-F0-1  /T5-F3-1  
"
4010357,n#wA#xDm#fgeU#lNGCM#YFVqdr#JSitKZX#pcROkhbPjzQLsBIWyaoTHEuv,139.500000,345.000000,51.000000,0.598039,0,"
minimal: 0 / states: 252386 / duration: 0.688209s
history:
/T0-F2-1 /T1-F0-1 /T4-T0-1 /D:7     /W-T4-1  /D:4     /W-T5-1  /D:1     /W-T2-1  /T6-T2-1 
/T1-T2-1 /T6-T1-1 /D:2     /W-F0-1  /D:2     /W-T6-1  /D:1     /W-T1-1  /D:1     /W-F1-1  
/T4-F1-1 /T4-F0-1 /D:1     /W-F2-1  /T4-T3-1 /T4-F3-1 /T4-T0-1 /T2-T4-4 /T2-F0-1 /T6-T0-2 
/D:3     /W-F0-1  /D:2     /W-T0-1  /R       /D:1     /W-F2-1  /D:1     /W-F1-1  /D:2     
/W-F3-1  /D:1     /W-T1-1  /D:1     /W-T0-1  /D:1     /W-F3-1  /T5-F3-1 /T6-T0-1 /T6-T4-1 
/T5-T6-1 /T5-F1-1 /T5-F2-1 /T6-F2-1 /D:1     /W-T2-1  /D:2     /W-F2-1  /T0-F2-1 /D:1     
/W-T2-1  /D:2     /W-T4-1  /D:1     /W-F2-1  /T3-T2-2 /T3-F1-1 /T3-T4-1 /T3-F1-1 /T4-F1-1 
/T0-F1-1 /T4-T5-1 /T4-F1-1 /T5-T4-2 /T5-F0-1 /T2-F0-1 /T4-F0-1 /T2-T0-1 /T2-F0-1 /T2-F1-1 
/T1-F1-1 /R       /D:1     /W-F3-1  /T6-F3-1 /T6-F0-1 /T0-T2-3 /T0-F0-1 /T0-F1-1 /T4-T1-3 
/T4-F0-1 /T0-F0-1 /T4-F1-1 /D:1     /W-T0-1  /D:1     /W-F3-1  /T2-F3-1 /T1-F3-1 /T2-F2-1 
/T1-F2-1 /T2-F3-1 /T1-F3-1 /T2-F2-1 /T1-F2-1 /T0-F2-1 /T5-F3-1 /T1-F3-1 
"
4010358,n#GI#zZm#ONbf#TyjEW#cUulDr#HsSJiFe#VdCtPAvMLRQwpBxqkKXohagY,154.000000,4656.000000,58.000000,0.545455,1,"
minimal: 0 / states: 123 / duration: 0.000120s
history:
/T0-F2-1 /T5-T3-1 /T5-T6-1 /T2-T0-1 /T1-T4-1 /T3-T1-2 /D:2     /W-T1-1  /D:1     /W-T1-1  
/T3-T1-1 /T3-F3-1 /T3-F3-1 /T2-T3-1 /T5-T2-1 /D:2     /W-F3-1  /D:1     /W-F0-1  /D:3     
/W-T0-1  /D:2     /W-F3-1  /W-F3-1  /D:3     /W-F0-1  /D:1     /W-T2-1  /T4-T2-2 /D:2     
/W-T0-1  /D:3     /W-F2-1  /D:1     /W-T2-1  /T1-T2-6 /D:1     /W-F1-1  /T2-F1-1 /T2-F0-1 
/T6-F0-1 /T4-F0-1 /D:1     /W-T5-1  /D:1     /R       /D:3     /W-T4-1  /D:1     /W-T1-1  
/D:1     /W-T0-1  /D:1     /W-F2-1  /D:1     /W-F2-1  /D:3     /W-T1-1  /R       /D:1     
/W-T0-1  /T5-T0-2 /T5-T4-1 /T5-F1-1 /T2-F1-1 /T2-F2-1 /T6-F1-1 /T2-F1-1 /T6-F0-1 /T0-F1-1 
/T2-F0-1 /T2-F1-1 /T6-F1-1 /D:1     /W-T4-1  /D:1     /W-T1-1  /T4-T1-4 /T4-T3-1 /T4-T0-1 
/D:1     /W-T3-1  /T6-T3-1 /T6-F3-1 /T6-F2-1 /T0-F3-1 /T1-F2-1 /T0-F2-1 /T1-F3-1 /T1-F2-1 
/T6-F0-1 /T0-F3-1 /T0-F2-1 /T2-F0-1 /T1-F1-1 /T2-F3-1 /T2-F2-1 /T3-F0-1 /T0-F1-1 /T1-F0-1 
/T2-F1-1 /T3-F3-1 /T0-F0-1 /T1-F3-1 /T1-F0-1 /T3-F2-1 /T0-F1-1 /T2-F2-1 /T3-F3-1 
"
4010359,b#YV#WKZ#OkNA#wJnSy#pThxez#iGDMvrs#IgPBQouaLHfqEclRdjXFCmUt,98.000000,2212.000000,36.000000,0.690789,1,"
minimal: 0 / states: 120 / duration: 0.000109s
history:
/T3-F0-1 /T3-F3-1 /T4-T2-1 /T3-T2-1 /T3-F3-1 /T5-T3-1 /T5-T6-1 /D:3     /W-F3-1  /D:1     
/W-F0-1  /D:1     /W-F3-1  /D:2     /W-T1-1  /D:1     /W-F1-1  /T0-F1-1 /T2-T0-3 /D:4     
/W-T6-1  /D:1     /W-T4-1  /D:1     /W-F1-1  /D:1     /W-T3-1  /T5-T3-1 /D:1     /W-F3-1  
/D:1     /W-F1-1  /D:1     /W-T2-1  /D:3     /W-F0-1  /D:3     /W-T5-1  /T4-T5-2 /T4-F2-1 
/T1-T4-2 /T2-T1-2 /T4-T0-3 /T2-T3-1 /R       /D:1     /W-T1-1  /T5-T1-4 /T6-T5-3 /T5-T0-4 
/D:2     /W-F2-1  /T5-F2-1 /T0-F2-1 /T6-F2-1 /T6-T3-1 /T6-T2-1 /T6-F0-1 /T0-F1-1 /T0-F2-1 
/T1-F0-1 /T1-F3-1 /T0-F3-1 /T1-F2-1 /T6-T1-1 /T0-F2-1 /T3-F2-1 /T4-F2-1 /T1-T2-6 /D:2     
/W-T0-1  /D:1     /W-F1-1  /D:2     /W-F0-1  /T2-F0-1 /T0-F0-1 /D:1     /W-T1-1  /D:1     
/W-F3-1  /T0-F3-1 /T3-F3-1 /T3-F2-1 /W-F3-1  /T2-T3-4 /T2-F3-1 /T0-T1-3 /T0-F3-1 /T6-T1-1 
/R       /D:1     /W-F1-1  /T3-F1-1 /T1-F1-1 /T3-F0-1 /T1-F0-1 /T3-F1-1 /T1-F1-1 /T1-F2-1 
/T3-F0-1 /T3-F1-1 /T3-F2-1 /T1-F1-1 /D:1     /W-F0-1  /T2-F0-1 
"
4010360,c#he#Fpa#AKNx#EGqUo#jJDlrH#wfyXtLv#mZQTYPRuIVdsWSgzkiOnMBCb,122.000000,1316.000000,45.000000,0.616438,1,"
minimal: 0 / states: 134 / duration: 0.000117s
history:
/T2-F1-1 /T4-T0-1 /T4-T6-1 /T4-T1-1 /T4-T6-1 /T0-T1-2 /D:1     /W-T0-1  /D:2     /W-T4-1  
/T2-T4-1 /T1-T2-4 /D:1     /W-T5-1  /T2-T5-5 /W-T2-1  /D:9     /W-T3-1  /T6-T3-3 /T6-T0-1 
/T6-T1-1 /T6-T0-1 /T6-T2-1 /T6-T1-1 /T4-T1-3 /T6-T0-1 /D:1     /W-T3-1  /D:2     /W-T4-1  
/D:1     /W-T2-1  /D:1     /W-T0-1  /T5-T0-7 /T5-T3-1 /T3-T5-7 /T3-F3-1 /T5-T4-8 /D:1     
/W-F3-1  /D:1     /W-F2-1  /T0-F2-1 /T1-F2-1 /T0-T5-1 /T0-F2-1 /T5-T0-2 /T5-T2-1 /T4-F2-1 
/T5-T3-1 /D:1     /W-T5-1  /D:1     /W-T0-1  /D:1     /W-T1-1  /D:1     /W-F1-1  /R       
/D:1     /W-T5-1  /T3-T5-2 /T3-F0-1 /T0-F0-1 /T0-F1-1 /T1-F0-1 /T0-F0-1 /D:1     /W-F3-1  
/T1-F3-1 /T1-F0-1 /D:1     /W-F3-1  /T4-F3-1 /D:2     /W-T5-1  /T1-T5-3 /D:1     /W-T2-1  
/W-T2-1  /D:1     /W-F1-1  /T0-F1-1 /T0-F0-1 /T5-F1-1 /T4-F0-1 /T0-F3-1 /T0-F0-1 /T4-F3-1 
/T2-T0-1 /T2-F3-1 /T5-T4-2 /T5-F0-1 /T2-F0-1 /T4-T5-3 /T4-F3-1 /T0-T2-3 /T0-F3-1 /T5-T4-4 
/T5-F0-1 /T0-F0-1 /T5-F3-1 /T5-F0-1 /T2-T0-5 /T2-F3-1 /D:1     /W-F2-1  /T4-F2-1 /T0-F2-1 
/D:1     /W-F1-1  /T4-F1-1 /T0-F1-1 /T4-F2-1 /T0-F2-1 /T4-F1-1 /T0-F1-1 /T4-F2-1 /T0-F2-1 
/T4-F1-1 /T0-F1-1 /T4-F2-1 
"
4010361,V#WI#EQS#Czcf#oXZax#qBnisO#letkmjG#UFNvgLbMpRADuJHdywTPrhYK,96.500000,420.000000,51.000000,0.600000,0,"
minimal: 0 / states: 2844489 / duration: 6.047168s
history:
/D:1      /W-T1-1   /D:2      /W-F3-1   /T5-F3-1  /T2-T6-1  /T6-T1-2  /T6-T4-1  /D:1      /W-T4-1   
/D:2      /W-T6-1   /D:3      /W-T2-1   /D:1      /W-T5-1   /D:1      /W-F0-1   /D:1      /W-T5-1   
/D:3      /W-T0-1   /D:4      /W-T0-1   /D:1      /W-F3-1   /D:1      /W-T3-1   /T2-T3-2  /T2-T1-1  
/T6-T2-2  /T6-T2-1  /T3-T6-4  /T3-T5-1  /D:1      /W-T4-1   /D:1      /W-T3-1   /T4-T3-4  /T4-F1-1  
/D:1      /R        /D:3      /W-F1-1   /T5-F1-1  /T5-T0-3  /D:3      /W-T2-1   /D:1      /W-F1-1   
/T5-T2-1  /T5-F2-1  /T5-F0-1  /T6-T3-5  /T5-T6-1  /T3-T5-11 /T3-F0-1  /T0-F0-1  /T1-F0-1  /T4-T3-1  
/D:1      /W-T3-1   /T4-T3-1  /T4-F2-1  /T5-F2-1  /T5-F3-1  /T0-F3-1  /T6-F2-1  /T1-F3-1  /T5-F2-1  
/T0-F2-1  /T6-F1-1  /T0-F3-1  /T5-F1-1  /T5-F2-1  /D:1      /W-T3-1   /D:1      /W-T6-1   /R        
/D:1      /W-F0-1   /T1-F0-1  /T0-F0-1  /T1-F3-1  /T0-F3-1  /T1-F0-1  /T1-F3-1  /D:1      /W-F1-1   
/T5-F1-1  /T2-F1-1  /T2-F0-1  /T6-F0-1  /D:1      /W-T0-1   /D:1      /W-F2-1   /T5-F2-1  /T3-F2-1  
/T3-F3-1  /T5-F1-1  /T2-F1-1  /T2-F0-1  /T5-F2-1  /T0-F0-1  /T3-F2-1  /T5-F3-1  /T3-F3-1  /T5-F2-1  
/T6-F1-1  /T2-F1-1  
"
4010362,E#ZF#utA#aWMc#ylDCo#gpdfOm#VqkwrKj#HxbnJiBRSXePLNszGUQIvThY,131.500000,295.000000,35.000000,0.672414,0,"
minimal: 0 / states: 698734 / duration: 1.591873s
history:
/T2-F0-1  /D:4      /W-F2-1   /T4-F2-1  /D:3      /W-F0-1   /T4-F0-1  /D:1      /W-T1-1   /D:1      
/W-T2-1   /D:3      /W-T4-1   /D:1      /W-T5-1   /D:1      /W-F3-1   /T0-T2-1  /T5-T0-2  /T5-F3-1  
/T4-F3-1  /T3-T4-1  /D:5      /W-F3-1   /T1-F3-1  /T2-T5-1  /T2-F3-1  /T5-T2-2  /T5-T2-1  /T5-F2-1  
/D:1      /W-T6-1   /D:2      /W-F3-1   /D:1      /W-T6-1   /D:1      /W-T3-1   /R        /D:2      
/W-T3-1   /T6-T3-3  /T2-T3-4  /T5-T2-1  /T3-T5-10 /T3-T6-1  /T3-F1-1  /D:1      /W-F1-1   /T4-F1-1  
/T4-F0-1  /T5-F1-1  /T5-F0-1  /T1-F0-1  /D:3      /W-T0-1   /D:1      /W-F1-1   /T6-T4-2  /D:1      
/W-T2-1   /D:1      /W-T3-1   /D:1      /W-F0-1   /T6-T5-1  /T6-T0-1  /D:1      /W-F3-1   /T4-T3-3  
/T6-T4-1  /T6-F2-1  /T5-F2-1  /T2-F2-1  /T5-F1-1  /T2-F1-1  /T5-F2-1  /T2-F2-1  /T5-F1-1  /T6-F3-1  
/T3-F3-1  /D:1      /W-F2-1   /T0-F2-1  /T0-F3-1  /T5-T3-2  /T5-F2-1  /T5-F3-1  /T1-F3-1  /R        
/D:1      /W-F0-1   /T3-F0-1  /D:1      /W-F0-1   /D:1      /W-F1-1   /T3-F1-1  /T3-F0-1  /T0-F0-1  
/T4-F1-1  /T3-F1-1  /T0-F1-1  /T4-F2-1  /T3-F2-1  /T5-F0-1  
"
4010363,r#uk#Oam#Ndfj#eDoxL#vPitYw#IbQUZql#MGHnWSApXFTJRhcKCgVBsyzE,69.500000,155.000000,34.000000,0.722222,0,"
minimal: 0 / states: 747547 / duration: 1.555841s
history:
/T4-T2-1 /T3-T4-1 /T4-T6-2 /T0-T3-1 /D:1     /W-T0-1  /D:3     /W-F2-1  /T4-F2-1 /D:3     
/W-F0-1  /D:1     /W-F2-1  /T5-T1-1 /T5-T0-1 /D:7     /W-T4-1  /D:1     /W-T0-1  /T1-T2-2 
/T3-T5-2 /D:1     /W-T3-1  /D:1     /W-T1-1  /D:2     /W-F0-1  /T3-F0-1 /T3-T5-1 /T3-F3-1 
/D:1     /W-T1-1  /D:2     /W-T3-1  /T6-T3-3 /T4-T6-1 /T4-F0-1 /D:1     /W-F0-1  /T4-T1-1 
/T2-T4-4 /T2-F1-1 /T2-F3-1 /T6-T1-2 /T6-T2-1 /T5-T6-4 /T5-T4-1 /T5-F3-1 /T6-T5-5 /T6-F3-1 
/T6-F1-1 /T1-F1-1 /T1-F2-1 /T5-F1-1 /T1-F1-1 /T5-F2-1 /T1-F2-1 /T5-F1-1 /T1-F1-1 /T5-F2-1 
/T1-F2-1 /R       /D:1     /W-T5-1  /D:5     /W-F0-1  /T5-F0-1 /D:3     /W-F3-1  /D:1     
/W-F1-1  /T4-F1-1 /T3-F1-1 /T5-T6-1 /T5-F2-1 /T4-F2-1 /T3-F2-1 /T4-F1-1 /T3-F1-1 /D:2     
/W-F2-1  /T3-F2-1 /R       /D:1     /W-F0-1  /D:2     /W-F3-1  /D:2     /W-F3-1  /T6-F3-1 
/T6-F0-1 /D:1     /W-F0-1  /T0-F0-1 /T4-F0-1 /T4-F1-1 /D:1     /W-F3-1  /R       /D:1     
/W-F3-1  /D:1     /W-F3-1  /T0-F3-1 /T0-F0-1 /T2-F3-1 
"
4010364,h#Qq#iTB#wEVY#sCHNx#ZLmgGS#IOytbzA#KpFlvdXrPMoufeWRkJjancDU,69.000000,56.000000,47.000000,0.695652,0,"
minimal: 0 / states: 2092418 / duration: 4.622136s
history:
/T6-F0-1 /T2-F0-1 /T4-T3-1 /T4-F3-1 /D:3     /W-T2-1  /D:5     /W-T5-1  /D:1     /W-T1-1  
/D:2     /W-T1-1  /D:3     /W-T2-1  /T1-T2-3 /T3-T6-2 /T1-T5-1 /T6-T1-3 /T4-T3-1 /T6-T4-1 
/T6-T0-1 /D:1     /W-T1-1  /D:2     /W-T6-1  /D:1     /W-T6-1  /T3-T6-2 /D:2     /W-F1-1  
/T4-F1-1 /T4-F0-1 /D:1     /W-F2-1  /T2-F2-1 /D:1     /W-F1-1  /D:1     /W-F0-1  /T3-F0-1 
/T2-T4-3 /T2-F0-1 /T5-T0-3 /T5-F0-1 /T5-T6-1 /T6-T5-6 /T6-F3-1 /T4-F3-1 /T0-F3-1 /D:1     
/W-T6-1  /R       /D:2     /W-F2-1  /T4-F2-1 /T0-F2-1 /D:3     /W-F1-1  /T4-F1-1 /T4-F2-1 
/D:2     /W-T4-1  /D:2     /W-F1-1  /T5-F1-1 /T5-F0-1 /D:1     /W-F3-1  /T0-F3-1 /T0-F2-1 
/T0-F1-1 /T2-F3-1 /T2-F1-1 /T6-F3-1 /T5-F3-1 /T6-F0-1 /T5-F0-1 /D:1     /W-F1-1  /T5-F1-1 
/R       /D:2     /W-F1-1  /D:1     /W-T1-1  /D:2     /W-F2-1  /T1-F2-1 /T1-F3-1 /T3-F2-1 
/T1-F2-1 /T5-F2-1 /T5-F1-1 /R       /D:1     /W-F0-1  /T5-F0-1 /T4-F0-1 /D:1     /W-F3-1  
/T1-F3-1 /T1-F2-1 /T5-F3-1 
"
4010365,Q#Pi#ejh#LCza#kGEFH#fmKcoY#DqvUNts#RZdpuAXITwWSrxMBybJlgOVn,126.000000,1928.000000,50.000000,0.664894,1,"
minimal: 0 / states: 121 / duration: 0.000180s
history:
/T3-F1-1 /T5-T3-1 /T4-T1-1 /D:1     /W-T4-1  /D:3     /W-T0-1  /D:2     /W-F0-1  /D:3     
/W-T1-1  /T6-T1-1 /T6-T2-1 /T6-F3-1 /D:3     /W-T2-1  /D:1     /W-T2-1  /T0-T2-2 /T3-T0-2 
/D:1     /W-T0-1  /W-T0-1  /D:2     /W-F0-1  /T3-F0-1 /D:2     /W-F1-1  /D:4     /W-F3-1  
/D:2     /W-F2-1  /T5-F2-1 /T2-F2-1 /T5-F1-1 /R       /D:2     /W-F1-1  /D:2     /W-T3-1  
/D:1     /W-T0-1  /T6-T0-1 /T2-T6-5 /T6-T2-6 /T6-F2-1 /T2-T5-7 /T2-F1-1 /T6-F0-1 /D:1     
/W-T3-1  /T1-T3-4 /T1-F3-1 /T5-F3-1 /T4-F3-1 /T5-F2-1 /T3-F2-1 /T4-T3-1 /T4-F0-1 /T3-F0-1 
/T5-F3-1 /T3-F3-1 /T4-F0-1 /T0-F3-1 /T3-F0-1 /T0-F0-1 /T5-F2-1 /W-F2-1  /W-T1-1  /T3-T1-4 
/D:1     /W-T2-1  /D:2     /W-F0-1  /D:1     /W-T2-1  /T5-T2-4 /T5-T3-1 /T5-F1-1 /W-T3-1  
/T4-T3-1 /D:1     /W-F1-1  /T2-F1-1 /T1-F1-1 /T2-F2-1 /T2-F1-1 /T1-F2-1 /T3-F1-1 /T2-F0-1 
/T2-F1-1 /T1-T3-1 /T1-F0-1 /T2-F0-1 /T3-T1-2 /T3-F1-1 /D:1     /W-F3-1  /T0-F3-1 /T0-F2-1 
/T1-F3-1 /T0-F3-1 /T1-F2-1 /T0-F2-1 /T1-F3-1 
"
4010366,o#pw#jTr#vgxP#DcdHt#eLqRZJ#sBilKhf#uIQYSyUOXbMzmNnVAFCWGkEa,134.000000,2436.000000,65.000000,0.510000,1,"
minimal: 0 / states: 134 / duration: 0.000187s
history:
/T6-T4-1 /T4-T6-2 /T2-T6-1 /T2-T4-1 /T0-T3-1 /D:2     /W-T2-1  /T6-T2-4 /T2-T6-6 /D:1     
/W-T6-1  /D:8     /W-T0-1  /D:1     /W-T2-1  /D:2     /W-F3-1  /D:1     /W-F2-1  /T3-F2-1 
/D:1     /W-T1-1  /T4-T1-2 /D:1     /W-F0-1  /D:1     /W-T1-1  /D:1     /W-T4-1  /D:5     
/W-F1-1  /R       /D:2     /W-T0-1  /T6-T0-8 /T6-T2-1 /T6-T5-1 /T6-F0-1 /T4-F0-1 /W-T5-1  
/D:4     /W-F3-1  /T3-F3-1 /T3-T2-1 /T3-T5-1 /T0-F3-1 /T4-T0-1 /W-T3-1  /T6-T5-1 /D:2     
/W-F1-1  /T4-F1-1 /T4-F0-1 /T0-F1-1 /D:1     /W-T4-1  /D:1     /W-T2-1  /T3-T2-2 /D:1     
/W-T2-1  /D:2     /W-F0-1  /T1-F0-1 /T2-F0-1 /R       /D:2     /W-T4-1  /D:1     /W-T4-1  
/T5-T4-5 /T5-T3-1 /T5-F3-1 /F3-T4-1 /T5-T4-1 /T5-T3-1 /T5-F1-1 /D:1     /W-T3-1  /T1-T3-4 
/T1-F2-1 /T4-F2-1 /T0-F2-1 /T0-F1-1 /T4-F3-1 /T4-F2-1 /T4-F1-1 /W-F3-1  /T0-F2-1 /T0-F1-1 
/T3-F3-1 /T2-F3-1 /T3-F0-1 /T0-F0-1 /T4-F2-1 /T2-F2-1 /T3-F3-1 /T2-F3-1 /T4-F1-1 /T0-F1-1 
/T3-F2-1 /T2-F2-1 /T4-F0-1 /T0-F0-1 /T3-F1-1 /T2-F1-1 /T4-F3-1 /T0-F3-1 /T3-F0-1 /T0-F0-1 
/T4-F2-1 /T2-F2-1 /T3-F3-1 /T4-F1-1 
"
4010367,R#rw#AjS#COWk#NHyvP#KYExXZ#UausBbG#DpdqnJfhemcMgFItiQzLoTlV,119.500000,1798.000000,46.000000,0.640000,1,"
minimal: 0 / states: 115 / duration: 0.000138s
history:
/T2-T6-1 /T1-T3-1 /T1-T6-1 /T5-T1-1 /D:1     /W-T0-1  /T4-T0-1 /T4-T2-1 /T5-T4-1 /T4-T1-2 
/T2-T5-2 /T2-F0-1 /D:2     /W-T6-1  /W-T6-1  /D:2     /W-F2-1  /D:1     /W-T1-1  /D:2     
/W-T5-1  /T6-T5-5 /T6-T5-1 /T6-F0-1 /T0-T6-3 /D:2     /W-T0-1  /D:2     /W-T2-1  /D:1     
/W-T4-1  /T6-T4-4 /D:4     /W-T1-1  /T6-T1-1 /T6-F1-1 /T5-F1-1 /W-T6-1  /D:3     /W-T0-1  
/T3-T0-2 /D:1     /W-F2-1  /T5-F2-1 /D:1     /W-T1-1  /D:1     /W-T2-1  /T5-T2-8 /D:1     
/W-T0-1  /T4-T0-6 /T4-F3-1 /W-T4-1  /W-T5-1  /W-T3-1  /W-T1-1  /W-F1-1  /T2-F1-1 /W-F1-1  
/W-T6-1  /T5-T6-2 /T5-T4-1 /T3-T5-2 /T3-F3-1 /T0-F3-1 /T3-F0-1 /T0-F0-1 /T6-F3-1 /T6-F0-1 
/W-F2-1  /T0-F3-1 /T1-F0-1 /T2-F2-1 /T0-F2-1 /T2-F3-1 /T1-F3-1 /T6-F1-1 /T0-F1-1 /T2-F0-1 
/T0-F0-1 /T6-F2-1 /T1-F2-1 /T2-F1-1 /T1-F1-1 /T6-F3-1 /T0-F3-1 /T2-F2-1 /T0-F2-1 /T5-F0-1 
/T1-F0-1 /T2-F1-1 /T0-F1-1 /T5-F3-1 /T1-F3-1 /T2-F2-1 /T1-F2-1 /T5-F0-1 /T0-F0-1 /T2-F1-1 
/T0-F1-1 /T4-F3-1 /T1-F3-1 /T2-F0-1 /T4-F2-1 
"
