id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag,result
1010001,W#jG#DIn#xkbF#RYvgp#iHsQSK#zThOMNa#XcZwloLyrfAqmCBJteUduVPE,143.500000,2932.000000,40.000000,0.645349,1,"
minimal: 0 / states: 112 / duration: 0.000125s
history:
/T2-F2-1 /T6-F1-1 /T6-F3-1 /T2-T0-1 /T0-T5-2 /T6-T0-1 /T6-F3-1 /T6-T5-1 /T3-T6-1 /T3-F1-1 
/T1-T5-1 /D:2     /W-F1-1  /D:2     /W-T3-1  /D:1     /W-T0-1  /T5-T0-5 /T5-T0-1 /T4-T5-1 
/D:1     /W-F2-1  /T5-F2-1 /D:3     /W-T0-1  /T5-T0-1 /T5-T4-1 /T4-T5-2 /T4-T1-1 /D:2     
/W-F0-1  /D:1     /W-F2-1  /D:2     /W-T0-1  /D:1     /W-F0-1  /T0-F0-1 /T2-F0-1 /W-T2-1  
/D:3     /W-T5-1  /D:1     /W-T1-1  /W-T1-1  /D:1     /W-F1-1  /T5-F1-1 /D:2     /W-T3-1  
/T5-T3-3 /W-T5-1  /T6-T5-2 /T4-T6-1 /T4-T3-1 /D:1     /W-F3-1  /T0-F3-1 /T0-F2-1 /T3-F3-1 
/T3-F2-1 /T0-F3-1 /T1-F2-1 /T5-T3-1 /T5-F3-1 /T1-F3-1 /T5-F2-1 /T1-F2-1 /T3-T5-3 /T3-F3-1 
/T3-F2-1 /T0-T1-3 /T0-F3-1 /W-T3-1  /W-F1-1  /W-T2-1  /T3-T2-2 /T3-F2-1 /T1-T0-4 /T5-T2-4 
/D:1     /W-F0-1  /T2-F0-1 /T0-F0-1 /T2-F1-1 /T0-F1-1 /T2-F0-1 /T0-F0-1 /T2-F1-1 /T0-F1-1 
/T2-F0-1 /T0-F0-1 /T2-F1-1 /T0-F1-1 /T2-F2-1 /T2-F1-1 /W-F0-1  /T0-F0-1 /W-T0-1  /W-F3-1  
/T6-F3-1 /T0-F3-1 /T6-F2-1 
"
1010002,x#tN#eRC#DQHl#kJUfa#ISjydn#hTzXbqA#MPBmKEOYgvoFpLVwiWGsurcZ,92.500000,1000.000000,27.000000,0.862069,1,"
minimal: 0 / states: 118 / duration: 0.000127s
history:
/T1-F3-1 /T4-F1-1 /T5-F2-1 /T6-F0-1 /T4-T1-1 /T2-T5-1 /T6-T2-1 /T6-F1-1 /T0-T3-1 /T1-T4-2 
/D:1     /W-T0-1  /T3-T0-2 /D:1     /W-T2-1  /D:1     /W-F0-1  /T5-F0-1 /D:1     /W-T1-1  
/D:2     /W-T4-1  /T5-T4-1 /T5-T1-1 /T6-T1-1 /T5-T0-1 /D:1     /W-F3-1  /T2-F3-1 /D:1     
/W-T6-1  /W-T6-1  /D:1     /W-T3-1  /D:1     /W-T0-1  /T4-T0-5 /T4-T1-1 /D:1     /W-F2-1  
/D:1     /W-T3-1  /T2-T3-2 /D:1     /W-F2-1  /T3-F2-1 /D:2     /W-T1-1  /T3-T1-4 /T3-F3-1 
/T3-T1-1 /T6-T3-3 /T1-F0-1 /T1-F3-1 /T5-F3-1 /T6-F3-1 /T0-T6-4 /T0-F3-1 /T2-T1-1 /T6-T0-5 
/D:1     /W-T4-1  /D:1     /W-T4-1  /T1-T4-4 /T1-F3-1 /D:1     /W-F3-1  /D:4     /W-F2-1  
/D:1     /W-F1-1  /T0-F1-1 /T0-F0-1 /T4-F1-1 /T0-F1-1 /T4-F0-1 /T4-F1-1 /D:1     /W-T2-1  
/R       /D:1     /W-T2-1  /T4-T2-4 /D:1     /W-F0-1  /T2-F0-1 /T5-F0-1 /T1-F0-1 /T1-F3-1 
/T3-F0-1 /T3-F3-1 /T2-T1-3 /T2-F0-1 /T2-F3-1 /T0-T3-6 /T0-F0-1 /D:1     /W-F2-1  /T3-F2-1 
/T3-F1-1 /T1-F1-1 /D:1     /W-F2-1  /T3-F2-1 /T1-F2-1 /T3-F1-1 /T1-F1-1 /T3-F2-1 /T1-F2-1 
/T3-F1-1 /T1-F1-1 /T3-F2-1 
"
1010004,G#Ug#zha#puIN#qfSvK#tTJoyw#OicnbjA#VWrZReEkCFsMLHYQDBPldXmx,104.000000,2346.000000,52.000000,0.604938,1,"
minimal: 0 / states: 122 / duration: 0.000124s
history:
/T2-F1-1 /T3-F3-1 /T6-F0-1 /T6-T4-1 /T6-F1-1 /T6-F2-1 /T6-F1-1 /T3-T4-1 /T1-T3-1 /T2-T4-1 
/T3-T6-2 /T6-T5-3 /T6-F3-1 /T0-T1-1 /D:4     /W-T0-1  /D:6     /W-T5-1  /D:2     /W-T6-1  
/D:1     /W-T0-1  /D:2     /W-T2-1  /T4-T2-4 /T1-T4-2 /D:3     /W-F0-1  /D:1     /W-F3-1  
/D:1     /W-T6-1  /D:1     /W-F1-1  /D:1     /W-T0-1  /T5-T0-5 /D:1     /W-T1-1  /T5-T1-1 
/T5-F2-1 /T3-F2-1 /D:1     /W-T6-1  /R       /D:1     /W-T5-1  /D:1     /W-T6-1  /T4-T6-3 
/T4-T6-1 /D:1     /W-T4-1  /D:1     /W-T0-1  /D:1     /W-F1-1  /T4-T6-1 /T4-F1-1 /T4-F2-1 
/T6-F2-1 /D:1     /W-T6-1  /D:1     /W-T1-1  /T5-T1-2 /T0-T5-2 /T0-F1-1 /T5-T0-3 /T2-F1-1 
/T0-T1-4 /T0-F1-1 /D:1     /W-F0-1  /D:1     /W-F2-1  /T5-F2-1 /D:2     /W-F3-1  /T1-F3-1 
/D:1     /W-F0-1  /T6-F0-1 /T1-F0-1 /T6-F3-1 /T1-F3-1 /T1-F2-1 /T6-F0-1 /T6-F3-1 /T6-F2-1 
/W-F0-1  /T1-F3-1 /T0-F2-1 /T2-F0-1 /T1-F0-1 /T2-F1-1 /T1-F1-1 /T6-F3-1 /T0-F3-1 /T2-F0-1 
/T0-F0-1 /T6-F2-1 /T1-F2-1 /T2-F3-1 /T0-F3-1 /T6-F1-1 /T1-F1-1 /T2-F2-1 /T6-F0-1 
"
1010008,O#Wn#FTB#qRJz#ZLxrA#pDdluN#EGIwoSQ#XvsKUCtmVbyaefckgMPHijhY,127.500000,1140.000000,46.000000,0.642857,1,"
minimal: 0 / states: 112 / duration: 0.000117s
history:
/T1-F2-1 /T4-F0-1 /T2-F0-1 /T5-F3-1 /T0-F3-1 /T6-T4-1 /T3-T0-1 /T4-T6-2 /T2-T5-1 /T1-T4-1 
/T2-T5-1 /D:2     /W-T4-1  /D:3     /W-T4-1  /D:1     /W-F0-1  /D:1     /W-T4-1  /T6-T4-3 
/T6-F2-1 /D:1     /W-T1-1  /D:1     /W-T3-1  /T5-T3-3 /T5-T0-1 /T4-T0-8 /T4-T1-1 /D:2     
/W-T4-1  /D:1     /W-F1-1  /W-F1-1  /D:1     /W-T3-1  /D:2     /W-F1-1  /T5-F1-1 /T5-F0-1 
/T5-F2-1 /T3-F1-1 /W-F1-1  /D:1     /W-T1-1  /T6-T1-1 /D:1     /W-F1-1  /D:1     /W-T2-1  
/D:1     /W-F3-1  /T0-F3-1 /D:2     /W-T1-1  /W-T1-1  /D:2     /W-F1-1  /D:1     /W-T2-1  
/R       /D:1     /W-T4-1  /T3-T4-5 /T3-F3-1 /T3-F2-1 /T0-F2-1 /T0-F3-1 /D:1     /W-F2-1  
/T0-F2-1 /T4-T1-2 /T4-F2-1 /T0-T6-1 /T0-F2-1 /T6-T0-2 /T6-T0-1 /T6-F0-1 /T1-F0-1 /T0-F0-1 
/T1-F3-1 /T0-F3-1 /T1-F0-1 /T0-F0-1 /T1-F1-1 /T4-F3-1 /T0-F3-1 /T1-F2-1 /T4-F0-1 /T4-F3-1 
/T0-F2-1 /T2-F3-1 /T4-F2-1 /T4-F3-1 /T0-T2-1 /T0-F2-1 /D:1     /W-F0-1  /D:1     /W-F1-1  
/T1-F1-1 /T1-F0-1 /T2-F1-1 /T1-F1-1 /T2-F0-1 
"
1010009,h#Ao#UMv#klyz#WiYBn#DeQFcw#dsuErjX#fPLtaNSRxmgbOGCIJZqVpKHT,81.500000,1130.000000,32.000000,0.722222,1,"
minimal: 0 / states: 112 / duration: 0.000120s
history:
/T4-F2-1 /T1-F2-1 /T1-F0-1 /T4-F0-1 /T5-T6-1 /T3-T1-1 /T6-T3-2 /T2-T6-1 /T4-T1-1 /T4-T3-1 
/T0-T6-1 /T2-T0-1 /D:4     /W-T2-1  /D:1     /W-F1-1  /D:1     /W-F3-1  /D:1     /W-T2-1  
/D:2     /W-T1-1  /T6-T1-3 /T6-T2-1 /D:3     /W-F1-1  /T5-F1-1 /D:1     /W-F3-1  /D:1     
/W-T1-1  /D:1     /W-F0-1  /D:1     /W-T4-1  /T2-T4-4 /D:2     /W-T2-1  /T3-T2-4 /T3-T0-1 
/W-T3-1  /D:2     /W-T3-1  /D:1     /W-F2-1  /W-F2-1  /T4-F2-1 /T6-T4-1 /T6-T2-1 /T6-F2-1 
/T6-F1-1 /W-T2-1  /T5-T2-1 /T5-T4-1 /T5-F1-1 /T5-F0-1 /T4-T1-3 /T4-F2-1 /W-T5-1  /W-T2-1  
/W-T5-1  /W-F3-1  /T1-F3-1 /T1-F0-1 /T2-F3-1 /T1-F3-1 /T2-F0-1 /W-F1-1  /T1-F0-1 /T2-F1-1 
/T1-F1-1 /T2-F2-1 /T1-F2-1 /T2-F1-1 /T1-F1-1 /T2-F2-1 /T1-F2-1 /T2-T5-1 /T2-F2-1 /T3-T5-2 
/T3-F1-1 /T0-F1-1 /T1-T0-1 /T1-F2-1 /T5-T2-4 /T5-F1-1 /D:1     /W-T0-1  /T4-T0-3 /D:1     
/W-F0-1  /D:1     /W-F3-1  /T0-F3-1 /T0-F0-1 /T2-F3-1 /T0-F3-1 /T2-F0-1 /T0-F0-1 /T2-F3-1 
/T0-F3-1 /T2-F0-1 /T0-F0-1 /T2-F3-1 
"
1010010,Q#bX#FzU#ISRv#Deymj#xwnrGN#YpcCHdh#fOLlPksqEMaVKiJoWtugABTZ,128.500000,2485.000000,40.000000,0.628378,1,"
minimal: 0 / states: 108 / duration: 0.000182s
history:
/T5-F3-1 /T6-T3-1 /T5-T2-1 /T6-T5-1 /T3-T4-2 /D:1     /W-T2-1  /T5-T2-2 /T5-F2-1 /T5-T1-1 
/T4-T5-3 /D:1     /W-F3-1  /D:1     /W-T4-1  /T1-T4-2 /D:2     /W-F3-1  /T0-F3-1 /T3-F3-1 
/T3-F3-1 /T4-T0-4 /T2-T3-5 /W-T2-1  /T5-T2-4 /T2-T5-6 /D:1     /W-T4-1  /D:5     /W-F1-1  
/T1-F1-1 /W-T1-1  /D:1     /W-T0-1  /T6-T0-1 /T6-T3-1 /T6-F1-1 /D:3     /W-T4-1  /W-T4-1  
/D:1     /W-F2-1  /T6-F2-1 /W-T6-1  /T6-T1-2 /D:1     /W-T1-1  /T3-T1-7 /D:1     /W-T5-1  
/D:1     /W-T4-1  /D:1     /W-T0-1  /T2-T0-1 /D:1     /W-F0-1  /D:1     /W-F0-1  /T1-F0-1 
/T1-F1-1 /D:1     /W-F3-1  /D:1     /W-T2-1  /T4-T2-5 /T4-F1-1 /T4-F0-1 /W-F0-1  /T0-F0-1 
/W-F2-1  /T1-F2-1 /T1-F1-1 /T1-F0-1 /W-F2-1  /T0-F1-1 /T0-F0-1 /T5-F2-1 /T1-F3-1 /T2-F2-1 
/T0-F3-1 /T5-F1-1 /T1-F0-1 /T2-F1-1 /T2-F0-1 /T5-F2-1 /T0-F2-1 /T1-F3-1 /T0-F3-1 /T5-F1-1 
/T1-F0-1 /T2-F1-1 /T0-F0-1 /T5-F2-1 /T1-F3-1 /T2-F2-1 /T2-F3-1 /T5-F1-1 /T0-F1-1 /T1-F0-1 
/T5-F2-1 
"
1010011,d#yn#DjM#mtVc#iXZQa#kFOBKv#qrubCoW#lewJfLhREGpIAxHTPYSszUgN,151.500000,2530.000000,49.000000,0.585106,1,"
minimal: 0 / states: 124 / duration: 0.000133s
history:
/T1-F2-1 /T4-F1-1 /T5-T6-1 /T6-T5-2 /T6-F2-1 /T6-T0-1 /T6-F1-1 /T3-F1-1 /T6-T3-1 /T4-T6-1 
/T1-T4-1 /T2-T1-1 /T0-T6-1 /T0-F1-1 /T4-T0-2 /T4-T0-1 /D:1     /W-T1-1  /T5-T1-3 /D:1     
/W-F1-1  /D:1     /W-T0-1  /T3-T0-2 /D:2     /W-T3-1  /T6-T3-3 /D:2     /W-T1-1  /T3-T1-5 
/W-T3-1  /D:4     /W-F2-1  /T6-F2-1 /D:1     /W-T2-1  /D:1     /W-F0-1  /T5-F0-1 /T5-T1-1 
/D:2     /W-T4-1  /D:1     /W-T0-1  /T5-T0-1 /T5-T3-1 /D:5     /W-T5-1  /D:1     /W-T2-1  
/D:1     /W-T4-1  /W-T4-1  /D:1     /W-F3-1  /T1-F3-1 /T1-F0-1 /R       /D:1     /W-T3-1  
/T4-T3-4 /D:1     /W-T0-1  /D:2     /W-T2-1  /D:2     /W-F3-1  /T1-F3-1 /T1-F2-1 /T0-F3-1 
/T3-F2-1 /T1-F1-1 /T1-F2-1 /T3-F1-1 /T1-F1-1 /T0-T3-2 /T0-F2-1 /T1-F2-1 /T3-T0-3 /T3-F1-1 
/T2-T1-3 /T2-F1-1 /T2-F0-1 /T0-T3-4 /T0-F2-1 /W-F2-1  /W-F0-1  /T3-F0-1 /T1-F0-1 /T3-T0-4 
/T3-F1-1 /T0-T3-5 /T0-F2-1 /T5-F2-1 /D:2     /W-F3-1  /T3-F3-1 /T1-F3-1 /T3-F0-1 /T1-F0-1 
/T3-F3-1 /T1-F3-1 /T3-F0-1 /T1-F0-1 /T1-F1-1 /T3-F3-1 /T3-F0-1 /T3-F1-1 /W-F3-1  /T0-F3-1 
/T1-F0-1 
"
1010020,j#Xa#PwA#sFkq#HhIRU#ETvdLN#CZKVOMB#nuGolbyzeipWgcxJrmDYfSQt,97.000000,1286.000000,34.000000,0.746154,1,"
minimal: 0 / states: 110 / duration: 0.000117s
history:
/T1-F1-1 /T2-F0-1 /T5-F3-1 /T6-F0-1 /T2-T1-1 /T1-T5-2 /T6-T1-1 /T6-F3-1 /T6-T5-1 /T2-F3-1 
/T0-T6-1 /D:1     /W-F2-1  /D:1     /W-T5-1  /D:1     /W-T4-1  /D:1     /W-F2-1  /D:1     
/W-T1-1  /T6-T1-2 /T5-T6-5 /T6-T0-6 /T6-F0-1 /D:1     /W-F1-1  /D:2     /W-T2-1  /D:3     
/W-F2-1  /T3-F2-1 /D:2     /W-T0-1  /D:1     /W-F1-1  /T5-F1-1 /T4-T5-2 /T5-T1-3 /D:2     
/W-T3-1  /D:1     /W-F2-1  /D:1     /W-T6-1  /D:1     /W-F0-1  /D:1     /W-T2-1  /W-T2-1  
/W-T2-1  /W-T3-1  /W-F1-1  /W-T6-1  /T3-T6-3 /T4-T3-1 /T4-T2-1 /T3-T0-2 /T4-T2-1 /T5-T4-1 
/T3-F2-1 /T5-F0-1 /T4-T6-2 /D:1     /W-F1-1  /T0-T6-2 /T0-F1-1 /T2-F1-1 /D:1     /W-T1-1  
/D:1     /W-F3-1  /T6-F3-1 /T1-F3-1 /T6-F0-1 /T1-F0-1 /T6-F3-1 /T6-F0-1 /T1-F3-1 /T2-F0-1 
/T6-F1-1 /T6-F0-1 /T1-T2-1 /T1-F1-1 /T1-F0-1 /T6-F1-1 /T1-F1-1 /T0-T6-4 /T0-F0-1 /T1-F0-1 
/T6-T0-5 /T6-F1-1 /D:1     /W-F2-1  /T0-F2-1 /T0-F3-1 /T2-F2-1 /T0-F2-1 /T2-F3-1 /T0-F3-1 
/T2-F2-1 /T0-F2-1 /T2-F3-1 /T0-F3-1 /T2-F2-1 
"
1010024,Z#pf#XvA#uzPM#WjDLa#YIcNwb#KqgOTUB#keCdJrnERixhFQHSmyVGtosl,95.500000,1713.000000,29.000000,0.809524,1,"
minimal: 0 / states: 106 / duration: 0.000115s
history:
/T2-F0-1 /T4-F1-1 /T5-F1-1 /T6-F0-1 /T6-T2-1 /T4-T0-1 /D:1     /W-T0-1  /T5-T0-1 /T5-F3-1 
/T5-F1-1 /D:2     /W-F0-1  /T4-F0-1 /T2-T4-2 /D:1     /W-F1-1  /W-F1-1  /T1-F1-1 /D:1     
/W-T2-1  /D:2     /W-F2-1  /D:1     /W-F0-1  /D:2     /W-T0-1  /D:2     /W-T5-1  /D:1     
/W-F0-1  /D:2     /W-T0-1  /T6-T0-1 /T6-F3-1 /T6-F1-1 /T5-F1-1 /D:4     /W-T2-1  /T0-T2-2 
/T0-F1-1 /D:1     /W-F0-1  /D:1     /W-T4-1  /D:1     /W-F2-1  /T1-F2-1 /T6-F2-1 /T3-T1-1 
/T3-F3-1 /T4-T6-4 /T5-T4-1 /T5-T1-1 /T3-T5-1 /T2-T3-1 /T2-F0-1 /T4-F0-1 /T2-T0-1 /T2-F0-1 
/T6-T4-3 /T6-F1-1 /T6-F0-1 /T0-T2-2 /T0-F1-1 /T0-F0-1 /T1-T5-1 /T1-F0-1 /W-T0-1  /W-T1-1  
/W-T4-1  /W-F3-1  /W-T5-1  /W-F3-1  /W-F2-1  /T4-F3-1 /T3-F3-1 /T2-T0-3 /T3-T0-1 /T4-T5-4 
/D:1     /W-F2-1  /T5-F2-1 /T0-F2-1 /T5-F3-1 /T0-F3-1 /T5-F2-1 /T0-F2-1 /T5-F3-1 /T0-F3-1 
/T5-F2-1 /T0-F2-1 /T5-F3-1 /T0-F3-1 /T5-F2-1 /D:1     /W-F1-1  /T1-F1-1 
"
1010027,C#iO#hBn#tIDZ#qegdG#FkRrMN#QjSlPAL#zVvmHUyapTxfwsbuXKcEWJYo,128.000000,2786.000000,44.000000,0.683908,1,"
minimal: 0 / states: 117 / duration: 0.000111s
history:
/T2-F2-1 /T5-F3-1 /T1-F3-1 /T6-T3-1 /T6-F0-1 /T2-F0-1 /T6-F3-1 /T4-T2-1 /T6-T5-1 /T6-T2-1 
/T0-T4-1 /T5-T0-2 /T4-T5-2 /T5-T2-3 /T2-F0-1 /D:3     /W-T6-1  /T2-T6-5 /T3-T2-2 /T3-F0-1 
/D:2     /W-T1-1  /T4-T1-1 /D:1     /W-T3-1  /D:2     /W-F1-1  /D:1     /W-T6-1  /D:2     
/W-T0-1  /T6-T0-8 /T6-F3-1 /T5-F3-1 /T5-T2-1 /T4-T5-1 /T4-T5-1 /T5-T1-3 /D:2     /W-T2-1  
/T1-T2-6 /D:2     /W-F1-1  /D:4     /W-F1-1  /D:1     /W-F0-1  /D:4     /W-F2-1  /T0-F2-1 
/T0-F1-1 /T2-F2-1 /T0-F2-1 /T0-F3-1 /T2-F1-1 /T2-F0-1 /T0-F0-1 /R       /D:1     /W-T1-1  
/D:2     /W-T4-1  /D:1     /W-T4-1  /D:1     /W-F3-1  /T3-F3-1 /W-F3-1  /D:1     /W-F1-1  
/T2-F1-1 /T2-F0-1 /T3-F0-1 /T0-F1-1 /T2-F1-1 /D:1     /W-F2-1  /T3-F2-1 /D:1     /W-F2-1  
/T0-F2-1 /T0-F1-1 /T2-F2-1 /T0-F2-1 /T2-F1-1 /T0-F1-1 /T4-F2-1 /T1-F2-1 /T4-F1-1 /D:1     
/W-T2-1  /D:2     /W-F3-1  /T2-F3-1 /D:1     /W-F0-1  /W-F0-1  /T2-F0-1 /T0-F0-1 /D:1     
/W-F3-1  /T2-F3-1 
"
